id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
dreid001,0,13,7,3,6,6,83,3,1,5,0,1,0,1,24,19,0,1,0,0
hergm001,0,2,0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0
osuna002,0,7,0,1,0,0,38,1,0,0,0,0,0,0,8,7,0,0,0,0
milla001,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
shawj001,0,3,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,0,0,0
downs001,1,9,4,2,5,4,68,2,0,2,2,0,0,0,16,14,0,0,0,0
vanpt001,1,3,1,0,0,0,14,0,0,0,1,0,0,0,3,3,0,0,0,0
garid001,1,6,1,1,0,0,35,1,0,1,0,0,0,0,8,7,0,0,0,0
willb001,1,3,0,2,0,0,18,0,0,0,0,0,0,0,4,2,0,0,0,0
farnk001,1,3,0,1,0,0,19,0,0,0,0,0,0,0,4,3,0,0,0,0
aguir001,1,2,1,0,1,1,21,0,1,0,0,0,0,0,3,3,0,0,0,0
heref001,1,1,2,2,2,2,20,0,0,2,0,0,0,0,4,2,0,0,0,0
