advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,11,1,,,,,0,3,BCX,downs001,1,0,,bellr002,0,F
,12,1,lorem001,,,,1,8,CSBFX,downs001,0,0,lorem001 singles. ,lorem001,0,
lorem001 scores. burnj001 to 3B. ,20,1,,,burnj001,,2,11,BBX,downs001,0,1,burnj001 doubles. ,burnj001,0,
,32,1,hayec001,,burnj001,,3,17,BBFFBB,downs001,0,0,hayec001 walks. ,hayec001,0,
burnj001 scores. ,21,1,hayec001,,,,4,21,BSBX,downs001,1,1,grism001 hits sacrifice fly. ,grism001,0,
hayec001 to 3B. ,10,1,,hernj001,hayec001,,5,23,BX,downs001,0,0,hernj001 doubles. ,hernj001,0,
,32,1,moutl001,hernj001,hayec001,,6,30,CBBSBFB,downs001,0,0,moutl001 walks. ,moutl001,0,
,21,1,moutl001,hernj001,hayec001,,7,34,CBBX,downs001,1,0,blanh001 grounds out. ,blanh001,0,G
,12,1,,,,,8,4,CFBX,woods001,1,0,husoj001 grounds out. ,husoj001,1,G
,12,1,,,,,9,8,BFSS,woods001,1,0,gutir001 strikes out. ,gutir001,1,
,12,1,,,,,10,12,CBSS,woods001,1,0,sosas001 strikes out. ,sosas001,1,
,12,2,,,,,11,39,CCBFX,downs001,1,0,woods001 grounds out. ,woods001,0,G
,01,2,,bellr002,,,12,41,CX,downs001,0,0,bellr002 doubles. ,bellr002,0,
bellr002 to 3B. ,32,2,lorem001,,bellr002,,13,51,BCFFBFBFFX,downs001,0,0,lorem001 singles. ,lorem001,0,
bellr002 scores. lorem001 out. ,21,2,burnj001,,,,14,55,BBCX,downs001,1,1,burnj001 reaches on fielder's choice. ,burnj001,0,
burnj001 out. ,10,2,hayec001,,,,15,57,BX,downs001,1,0,hayec001 reaches on fielder's choice. ,hayec001,0,
,00,2,,,,,16,13,X,woods001,1,0,greew001 grounds out. ,greew001,1,G
,20,2,,,,,17,16,BBX,woods001,0,1,hillg001 homers. ,hillg001,1,
,12,2,,,,,18,20,BFFX,woods001,1,0,zulej001 grounds out. ,zulej001,1,G
