id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
berej002,0,20,7,1,3,3,121,3,3,4,0,0,0,0,27,25,0,1,0,0
leskc001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
weatd001,0,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0
brusj001,0,2,1,1,3,0,28,1,1,0,0,0,0,0,5,4,0,0,0,0
wickb001,0,1,0,3,2,0,25,0,0,0,0,0,0,0,5,2,0,0,0,0
delov001,0,5,2,3,1,1,43,1,0,2,0,0,1,0,10,7,0,0,0,1
tapak001,1,23,4,2,3,3,123,10,1,3,0,0,0,0,29,27,0,0,0,0
heref001,1,1,2,1,4,4,18,1,1,1,0,0,1,0,5,3,0,1,0,0
farnk001,1,3,2,1,1,1,19,1,0,2,0,0,0,0,6,4,0,0,1,0
willb001,1,3,1,0,0,0,8,0,0,1,0,0,0,0,3,3,0,0,0,0
aguir001,1,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
