id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
reedr002,0,24,4,2,1,0,90,4,0,4,0,0,0,0,30,27,0,1,0,0
franj001,0,3,1,1,0,0,21,2,0,1,0,0,0,0,5,4,0,0,0,0
wendt001,0,2,0,2,0,0,18,0,0,0,0,0,0,0,4,1,0,1,0,1
cookd001,0,1,0,1,0,0,8,1,0,0,0,0,0,0,2,1,0,0,0,0
benia001,0,3,0,0,0,0,16,2,0,0,0,0,0,0,3,3,0,0,0,0
farnk001,1,17,3,4,1,1,105,4,0,2,1,0,0,1,25,18,0,1,1,0
karcm001,1,4,0,2,0,0,31,0,0,0,0,0,0,0,6,4,0,0,0,0
guthm001,1,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
willb001,1,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0
heref001,1,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0
aguir001,1,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
yound002,1,3,3,2,4,4,29,0,1,1,1,0,0,0,8,6,0,0,0,0
