id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
millw001,0,16,5,4,5,5,110,6,3,2,0,0,0,1,25,20,0,0,0,0
cabrj001,0,2,2,1,3,3,23,0,1,1,0,0,0,0,5,4,0,0,0,0
valdm001,0,3,0,1,2,2,18,0,0,0,0,0,0,1,6,4,0,0,0,0
slusj001,0,4,3,1,0,0,37,2,0,2,1,0,0,0,8,7,0,0,0,1
doteo001,0,2,0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,0,0,0
tapak001,1,10,10,3,7,7,77,2,1,8,1,0,0,0,21,17,0,0,1,0
arnoj001,1,1,4,1,3,3,23,0,0,4,0,0,0,0,6,5,0,0,0,0
rains001,1,7,1,1,1,1,34,1,1,0,0,0,0,0,8,7,0,0,0,0
farnk001,1,3,1,0,0,0,14,2,0,1,0,0,0,0,4,4,0,0,0,0
spraj001,1,3,2,0,2,2,23,2,0,2,0,0,1,0,5,4,0,0,1,0
worrt002,1,3,2,0,0,0,13,0,0,2,0,0,0,0,4,4,0,0,0,0
