id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
estrh001,0,8,9,3,8,8,79,2,3,5,0,1,1,1,21,17,0,0,0,1
brusj001,0,4,1,1,1,1,27,0,1,0,0,0,0,0,6,5,0,0,0,0
acevj001,0,9,3,0,2,2,40,2,1,1,1,0,0,0,12,12,0,0,0,0
weatd001,0,3,1,0,0,0,9,1,0,1,0,0,0,0,3,3,0,0,0,0
wickb001,0,5,2,2,1,1,37,1,0,2,0,0,0,1,9,6,0,0,0,1
liebj001,1,14,10,1,7,7,112,6,2,5,3,0,0,1,26,23,0,0,1,0
willb001,1,7,0,1,0,0,36,3,0,0,0,0,0,0,8,7,0,0,0,0
farnk001,1,5,2,3,4,4,44,2,1,1,0,0,0,0,9,6,0,0,0,0
aguir001,1,1,1,1,0,0,12,0,0,1,0,0,0,0,3,2,0,0,0,0
heref001,1,3,0,1,0,0,26,3,0,0,0,0,0,0,4,3,0,0,0,0
