id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
valdi001,0,12,8,2,5,5,85,2,1,4,3,0,0,1,22,19,0,0,0,0
perec001,0,5,3,0,0,0,24,0,0,3,0,0,0,0,7,7,0,0,0,0
adamt001,0,4,0,1,0,0,9,0,0,0,0,0,0,0,4,3,0,0,0,0
fettm001,0,6,2,1,1,1,26,2,1,1,0,0,1,0,8,7,0,0,0,1
shawj001,0,3,0,1,0,0,22,2,0,0,0,0,0,0,4,3,0,0,0,0
woodk002,1,21,5,3,3,3,120,11,2,3,0,0,0,0,27,24,0,0,0,0
heref001,1,1,2,0,2,2,10,0,0,2,0,0,0,0,3,3,0,0,0,0
rains001,1,1,1,2,1,0,17,0,0,1,0,0,0,0,4,1,0,0,1,0
farnk001,1,4,1,2,0,0,25,0,0,1,0,0,0,0,6,4,0,0,0,1
vanpt001,1,3,0,3,1,1,29,0,0,0,0,0,1,0,6,2,0,1,0,0
