id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
vazqj001,0,18,8,0,3,3,107,7,1,6,1,0,0,0,26,26,0,0,0,0
liraf001,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
klins002,0,6,0,1,0,0,21,0,0,0,0,0,0,0,6,5,0,0,0,0
telfa001,0,3,0,1,0,0,13,1,0,0,0,0,0,0,3,2,0,0,0,0
santj001,0,1,1,0,0,0,8,0,0,0,1,0,0,0,2,2,0,0,0,0
forss001,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0
rigbb001,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
liebj001,1,21,6,2,3,3,104,3,0,5,1,0,0,0,27,24,0,0,1,0
vanpt001,1,3,1,1,0,0,15,0,0,1,0,0,0,0,4,3,0,0,0,0
heref001,1,6,1,1,0,0,34,2,0,1,0,0,0,0,8,6,0,1,0,0
garid001,1,3,1,3,1,1,31,1,0,1,0,0,1,0,7,4,0,0,0,0
