id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
morgm001,0,14,5,3,1,1,79,1,0,3,2,0,0,0,22,17,0,1,1,0
plesd001,0,3,2,0,0,0,13,1,0,2,0,0,0,0,5,3,0,2,0,0
padiv001,0,4,0,0,0,0,11,1,0,0,0,0,0,0,4,4,0,0,0,0
swing001,0,4,0,0,0,0,16,3,0,0,0,0,0,0,4,4,0,0,0,0
kim-b001,0,2,0,0,0,0,10,2,0,0,0,0,0,0,2,2,0,0,0,0
mantm001,0,2,3,1,3,3,25,2,0,1,2,0,0,0,6,5,0,0,0,0
valdi001,1,24,5,1,1,1,99,3,1,3,1,0,0,1,28,26,0,0,0,1
worrt002,1,3,1,2,0,0,21,1,0,0,1,0,0,0,6,4,0,0,0,1
aguir001,1,2,1,0,2,0,15,0,0,0,1,0,0,0,4,4,0,0,0,0
heref001,1,1,1,0,0,0,3,0,0,1,0,0,0,0,2,2,0,0,0,0
