id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
sirom001,0,18,4,1,2,2,82,2,1,3,0,0,0,0,21,20,0,0,0,0
simab001,0,5,0,0,0,0,15,2,0,0,0,0,0,0,5,5,0,0,0,0
wunsk001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
foulk001,0,3,0,1,0,0,14,1,0,0,0,0,0,0,4,3,0,0,0,0
howrb001,0,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0
lowes001,0,5,2,0,0,0,21,0,0,2,0,0,0,0,6,5,0,1,0,0
penaj003,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0
woodk002,1,24,7,4,2,2,118,6,0,5,2,0,0,1,35,29,0,1,0,0
worrt002,1,9,1,0,0,0,48,3,0,1,0,0,0,0,10,10,0,0,0,0
vanpt001,1,3,3,1,2,2,26,0,0,2,1,0,0,0,6,4,0,1,0,1
