id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
wolfr001,0,21,7,2,4,4,121,2,1,6,0,0,0,2,30,26,0,0,0,0
schrs001,0,0,3,0,3,3,13,0,1,2,0,0,0,0,3,3,0,0,0,0
millt002,0,3,2,2,3,3,24,0,0,1,1,0,0,0,7,5,0,0,0,0
glavt001,1,21,4,5,1,1,121,4,0,4,0,0,0,0,30,25,0,0,0,1
remlm001,1,3,0,1,0,0,17,0,0,0,0,0,0,0,4,3,0,0,0,0
mcmig001,1,3,0,0,0,0,13,1,0,0,0,0,0,0,3,3,0,0,0,0
