advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,22,1,,,,,0,6,CCBFBS,clemr001,1,0,polol001 strikes out. ,polol001,0,
,22,1,,,,,1,11,CBSBC,clemr001,1,0,beckr002 strikes out. ,beckr002,0,
,22,1,,,,,2,16,SCBBX,clemr001,1,0,,higgb001,0,F
,12,1,,,,,3,5,BCSFS,nomoh001,1,0,knobc001 strikes out. ,knobc001,1,
,31,1,jeted001,,,,4,10,BBBCB,nomoh001,0,0,jeted001 walks. ,jeted001,1,
jeted001 scores. ,20,1,,,,,5,13,BBX,nomoh001,0,2,oneip001 homers. ,oneip001,1,
,12,1,,,,,6,18,BCCFS,nomoh001,1,0,willb002 strikes out. ,willb002,1,
,02,1,,,,,7,21,CCS,nomoh001,1,0,justd001 strikes out. ,justd001,1,
,32,2,palmd002,,,,8,27,CCBFFBFFFBX,clemr001,0,0,palmd002 singles. ,palmd002,0,
,22,2,palmd002,,,,9,32,CBBFS,clemr001,1,0,morrh001 strikes out. ,morrh001,0,
palmd002 to 2B. ,10,2,cruzd001,palmd002,,,10,34,BX,clemr001,0,0,cruzd001 singles. ,cruzd001,0,
,12,2,,palmd002,,,11,39,BCSFX,clemr001,2,0,Double Play. ,ausmb001,0,
,31,2,,,,,12,26,BBFBX,nomoh001,1,0,,martt002,1,F
,11,2,,,,,13,29,BCX,nomoh001,1,0,posaj001 grounds out. ,posaj001,1,G
,11,2,bross001,,,,14,32,BCX,nomoh001,0,0,bross001 singles. ,bross001,1,
bross001 to 3B. ,01,2,,vizcj001,bross001,,15,34,SX,nomoh001,0,0,vizcj001 doubles. ,vizcj001,1,
,30,2,knobc001,vizcj001,bross001,,16,38,BBBB,nomoh001,0,0,knobc001 walks. ,knobc001,1,
bross001 scores. vizcj001 scores. knobc001 scores. ,31,2,,,jeted001,,17,43,BBFBX,nomoh001,0,3,jeted001 triples. ,jeted001,1,
,12,2,,,jeted001,,18,47,BSSS,nomoh001,1,0,oneip001 strikes out. ,oneip001,1,
,11,3,,,,,19,42,CBX,clemr001,1,0,,encaj001,0,F
,02,3,,,,,20,47,CFFFS,clemr001,1,0,macij001 strikes out. ,macij001,0,
,21,3,,,,,21,51,BBSX,clemr001,1,0,,polol001,0,F
