id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
ponss001,0,4,3,4,6,6,47,0,0,3,0,0,0,0,10,6,0,0,0,0
johnj007,0,6,4,1,6,5,59,2,3,0,1,0,0,0,12,11,0,0,0,0
mcelc001,0,5,1,2,1,1,39,1,1,0,0,0,0,0,8,6,0,0,0,0
milla001,0,3,1,2,0,0,24,0,0,1,0,0,0,0,6,4,0,0,0,0
holmd001,0,3,0,0,0,0,18,1,0,0,0,0,0,0,3,3,0,0,0,0
tromm001,0,3,1,0,0,0,21,2,0,0,1,0,0,0,4,4,0,0,0,0
yarne001,1,3,5,2,5,5,46,0,1,3,1,0,0,1,10,7,0,0,0,0
fordb002,1,3,3,1,2,2,12,0,0,2,1,0,0,0,6,5,0,0,0,0
stanm003,1,11,1,3,0,0,61,3,0,1,0,0,0,0,14,11,0,0,0,0
grimj001,1,3,2,2,2,2,31,0,0,2,0,0,1,0,6,4,0,0,0,0
choar001,1,2,0,1,0,0,9,0,0,0,0,0,0,0,3,2,0,0,0,0
nelsj001,1,2,0,0,0,0,14,0,0,0,0,0,0,0,2,2,0,0,0,0
rivem002,1,3,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0
