id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
finlc001,0,18,1,4,0,0,96,3,0,1,0,0,0,0,22,18,0,0,0,0
nichc002,0,2,4,2,4,4,40,1,0,2,2,0,0,0,8,6,0,0,0,0
speij001,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0
martt003,0,3,0,0,0,0,7,1,0,0,0,0,0,0,3,3,0,0,0,0
neagd001,1,7,8,1,8,8,62,1,2,4,2,0,0,0,15,13,0,1,0,0
keisr001,1,2,4,2,6,6,32,1,0,2,2,0,0,0,8,6,0,0,0,0
dingc001,1,3,1,0,0,0,12,2,0,0,1,0,0,0,4,4,0,0,0,0
lillt001,1,6,1,1,1,0,32,3,0,1,0,0,0,0,9,8,0,0,0,0
grimj001,1,6,1,0,0,0,25,2,0,1,0,0,0,0,7,7,0,0,0,0
tessj001,1,3,0,0,0,0,17,1,0,0,0,0,0,0,3,3,0,0,0,0
