id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
petta001,NYA200010210,20,8,1,3,3,109,4,0,6,2,0,0,1,28,25,0,1,0,0,NYA,0,5,1
nelsj001,NYA200010210,4,1,0,0,0,19,0,0,1,0,0,0,0,5,5,0,0,0,0,NYA,0,5,0
rivem002,NYA200010210,6,1,0,0,0,34,3,0,0,1,0,0,1,8,7,0,0,0,0,NYA,0,5,0
stanm003,NYA200010210,6,0,0,0,0,23,3,0,0,0,0,0,0,6,6,0,0,0,0,NYA,0,5,0
clemr001,NYA200010220,24,2,0,0,0,116,9,0,2,0,0,1,1,28,27,0,0,0,0,NYA,0,5,1
nelsj001,NYA200010220,0,3,0,3,3,8,0,1,2,0,0,0,0,3,3,0,0,0,0,NYA,0,5,0
rivem002,NYA200010220,3,2,0,2,2,21,1,1,1,0,0,0,0,5,5,0,0,0,0,NYA,0,5,0
herno001,NYN200010240,22,9,3,4,4,135,12,1,4,4,0,0,0,34,30,0,1,0,0,NYN,0,5,1
stanm003,NYN200010240,2,0,0,0,0,10,1,0,0,0,0,0,0,2,1,0,0,1,0,NYN,0,5,0
neagd001,NYN200010250,14,4,2,2,2,73,3,1,3,0,0,0,0,20,18,0,0,0,0,NYN,0,5,1
coned001,NYN200010250,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,NYN,0,5,0
nelsj001,NYN200010250,4,1,1,0,0,24,1,0,1,0,0,0,0,5,4,0,0,0,0,NYN,0,5,0
stanm003,NYN200010250,2,0,0,0,0,7,2,0,0,0,0,0,0,2,2,0,0,0,0,NYN,0,5,0
rivem002,NYN200010250,6,1,0,0,0,28,2,0,1,0,0,0,0,7,7,0,0,0,0,NYN,0,5,0
petta001,NYN200010260,21,8,3,2,0,140,5,0,7,1,0,0,0,32,28,0,1,0,1,NYN,0,5,1
stanm003,NYN200010260,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0,NYN,0,5,0
rivem002,NYN200010260,3,0,1,0,0,15,1,0,0,0,0,0,0,4,3,0,0,0,0,NYN,0,5,0
clemr001,OAK200010030,18,7,4,4,4,114,5,0,6,1,0,1,0,27,23,0,0,0,1,OAK,0,3,1
stanm003,OAK200010030,4,3,1,1,1,31,0,0,3,0,0,1,0,7,6,0,0,0,0,OAK,0,3,0
