id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rogek001,0,15,11,4,6,6,112,4,0,10,1,0,0,0,30,25,0,0,1,0
zimmj001,0,4,2,2,1,1,57,2,0,1,1,0,0,0,8,6,0,0,0,0
cubid001,0,3,1,2,2,2,25,2,1,0,0,0,0,0,6,4,0,0,0,0
crabt001,0,3,2,1,1,1,20,0,0,2,0,0,0,0,6,5,0,0,0,0
venam002,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0
clemr001,1,18,6,4,4,4,118,9,2,1,3,0,0,0,27,23,0,0,0,0
stanm003,1,3,3,1,3,3,25,0,1,2,0,0,0,0,6,5,0,0,0,0
nelsj001,1,1,1,0,2,0,10,0,0,1,0,0,0,0,4,2,0,2,0,0
grimj001,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
rivem002,1,3,1,2,0,0,15,0,0,0,1,0,0,0,5,3,0,0,0,2
