id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
parqj001,0,12,7,3,5,3,91,0,1,2,3,1,0,1,24,19,0,0,1,0
sturt001,0,3,5,1,4,4,38,0,1,3,1,0,1,0,9,8,0,0,0,0
beirk001,0,3,1,0,0,0,19,1,0,1,0,0,0,0,5,5,0,0,0,0
eyres001,0,2,0,0,0,0,8,1,0,0,0,0,0,0,2,2,0,0,0,0
lowes001,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
simab001,0,3,2,0,0,0,7,0,0,2,0,0,0,0,4,4,0,0,0,0
clemr001,1,21,4,0,2,2,88,9,2,1,1,0,0,1,26,25,0,0,0,0
grimj001,1,2,1,1,2,0,21,1,0,0,1,0,0,0,5,4,0,0,0,0
nelsj001,1,1,1,0,0,0,5,0,0,1,0,0,0,0,2,2,0,0,0,0
stanm003,1,3,1,0,0,0,24,1,0,1,0,0,0,0,4,4,0,0,0,0
