id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
wisem001,0,18,6,3,3,3,109,4,0,4,2,0,0,0,26,23,0,0,0,0
petkm001,0,2,1,0,0,0,8,0,0,0,1,0,0,0,3,3,0,0,0,0
holtm001,0,3,1,0,1,1,13,2,1,0,0,0,0,0,4,4,0,0,0,0
levia001,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0
hases001,0,3,1,1,0,0,21,1,0,1,0,0,0,0,5,4,0,0,0,0
coned001,1,18,2,1,0,0,101,6,0,2,0,0,0,0,20,19,0,0,0,0
stanm003,1,1,1,1,2,2,11,0,1,0,0,0,0,0,3,2,0,0,0,0
nelsj001,1,1,1,1,2,2,14,1,0,1,0,0,0,0,3,2,0,0,0,0
choar001,1,0,1,0,0,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0
goodd001,1,4,1,2,1,1,28,1,0,0,1,0,0,0,7,5,0,0,0,1
rivem002,1,3,0,0,0,0,8,1,0,0,0,0,0,0,3,3,0,0,0,0
