id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
mendr001,0,15,6,3,3,3,74,0,1,5,0,0,0,0,23,19,0,1,0,0
erdot001,0,4,3,2,1,1,41,1,0,1,2,0,0,0,9,7,0,0,0,0
stanm003,0,2,2,0,2,2,8,0,0,1,1,0,0,0,3,3,0,0,0,0
nelsj001,0,1,0,2,1,1,19,0,0,0,0,0,0,0,3,1,0,0,0,0
rivem002,0,5,2,0,1,1,39,2,0,1,1,0,2,0,7,6,0,0,1,0
wellk001,1,13,9,1,7,5,84,4,0,7,2,0,1,0,22,21,0,0,0,0
beirk001,1,2,4,1,3,3,27,1,0,2,2,0,0,0,7,5,0,0,1,0
penaj003,1,9,1,0,0,0,32,2,0,0,1,0,0,0,10,9,0,0,1,0
lowes001,1,0,2,1,2,2,15,0,0,1,1,0,0,1,4,2,0,0,0,0
wunsk001,1,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0
