advance_str,count_on_batter,inning,on-1,on-2,on-3,on-B,order,pitch_count,pitch_str,pitcher,play_outs,play_runs,play_str,player_id,team,trajectory
,32,1,,,,,0,9,CSFFBBFBX,wellk001,1,0,knobc001 grounds out. ,knobc001,0,G
jeted001 to 3B. ,10,1,,,jeted001,,1,11,BX,wellk001,0,0,jeted001 reaches on error. ,jeted001,0,
jeted001 scores. ,00,1,oneip001,,,,2,12,X,wellk001,0,1,oneip001 singles. ,oneip001,0,
oneip001 to 3B. ,10,1,willb002,,oneip001,,3,14,BX,wellk001,0,0,willb002 singles. ,willb002,0,
oneip001 scores. ,11,1,,,,,4,17,BCX,wellk001,2,1,Double Play. ,martt002,0,
,22,1,,,,,5,5,BBCFX,mendr001,1,0,durhr001 grounds out. ,durhr001,1,G
,10,1,valej003,,,,6,7,BX,mendr001,0,0,valej003 singles. ,valej003,1,
,02,1,,,,,7,10,CCX,mendr001,2,0,Double Play. ,thomf001,1,
,11,2,posaj001,,,,8,20,FBX,wellk001,0,0,posaj001 singles. ,posaj001,0,
posaj001 to 2B. ,11,2,,posaj001,,spens001,9,23,SBB,wellk001,0,0,Wild Pitch. ,spens001,0,
posaj001 scores. ,21,2,,spens001,,,10,27,SBBX,wellk001,0,1,spens001 doubles. ,spens001,0,
,31,2,leder001,spens001,,,11,32,BBCBB,wellk001,0,0,leder001 walks. ,leder001,0,
,02,2,leder001,,,,12,36,CLFX,wellk001,2,0,Double Play. ,vizcj001,0,
,32,2,leder001,,,,13,42,BCBBFS,wellk001,1,0,knobc001 strikes out. ,knobc001,0,
,00,2,,,,,14,11,X,mendr001,1,0,,ordom001,1,L
,10,2,,,,,15,13,BX,mendr001,1,0,,konep001,1,F
,31,2,,,,,16,18,BBBCX,mendr001,1,0,singc001 grounds out. ,singc001,1,G
,11,3,,,,,17,45,CBX,wellk001,1,0,,jeted001,0,F
,31,3,,,,,18,50,CBBBX,wellk001,1,0,oneip001 grounds out. ,oneip001,0,G
,00,3,willb002,,,,19,51,X,wellk001,0,0,willb002 singles. ,willb002,0,
willb002 scores. ,00,3,,martt002,,,20,52,X,wellk001,0,1,martt002 doubles. ,martt002,0,
,12,3,,martt002,,,21,56,CCBS,wellk001,1,0,posaj001 strikes out. ,posaj001,0,
,02,3,lee-c001,,,,22,21,CCX,mendr001,0,0,lee-c001 singles. ,lee-c001,1,
lee-c001 to 2B. ,10,3,perrh001,lee-c001,,,23,23,BX,mendr001,0,0,perrh001 singles. ,perrh001,1,
lee-c001 to 3B. perrh001 to 2B. ,20,3,,perrh001,lee-c001,,24,26,BBX,mendr001,1,0,Sacrifice bunt by johnm003.,johnm003,1,
lee-c001 scores. perrh001 to 3B. ,01,3,,,perrh001,,25,28,CX,mendr001,1,1,durhr001 grounds out. ,durhr001,1,G
,32,3,valej003,,perrh001,,26,35,FBBFFBB,mendr001,0,0,valej003 walks. ,valej003,1,
,21,3,valej003,,perrh001,,27,39,BCBX,mendr001,1,0,,thomf001,1,P
,22,4,,,,,28,62,FFBBFC,wellk001,1,0,spens001 strikes out. ,spens001,0,
,12,4,,,,,29,66,SBSC,wellk001,1,0,leder001 strikes out. ,leder001,0,
,01,4,,,,,30,68,FX,wellk001,1,0,,vizcj001,0,F
,10,4,ordom001,,,,31,41,BX,mendr001,0,0,ordom001 singles. ,ordom001,1,
ordom001 out. ,11,4,konep001,,,,32,44,BCX,mendr001,1,0,konep001 reaches on fielder's choice. ,konep001,1,
konep001 to 2B. ,00,4,singc001,konep001,,,33,45,X,mendr001,0,0,singc001 singles. ,singc001,1,
,01,4,singc001,konep001,,,34,47,CX,mendr001,1,0,,lee-c001,1,
,12,4,singc001,konep001,,,35,51,CFBX,mendr001,1,0,,perrh001,1,L
,00,5,knobc001,,,,36,69,X,wellk001,0,0,knobc001 singles. ,knobc001,0,
knobc001 to 3B. ,31,5,jeted001,,knobc001,,37,74,BBBCX,wellk001,0,0,jeted001 singles. ,jeted001,0,
knobc001 out. jeted001 to 2B. oneip001 to 1B. ,01,5,oneip001,jeted001,,,38,76,CX,wellk001,1,0,oneip001 hits into a fielder's choice. ,oneip001,0,
jeted001 to 3B. oneip001 to 2B. ,32,5,willb002,oneip001,jeted001,,39,84,BCBCFFBX,wellk001,0,0,willb002 singles. ,willb002,0,
jeted001 scores. oneip001 to 3B. ,01,5,willb002,,oneip001,,41,2,CX,beirk001,1,1,martt002 hits sacrifice fly. ,martt002,0,
oneip001 scores. willb002 to 3B. ,10,5,,posaj001,willb002,,42,4,BX,beirk001,0,1,posaj001 doubles. ,posaj001,0,
willb002 scores. posaj001 scores. ,22,5,spens001,,,,43,9,BCCBX,beirk001,0,2,spens001 singles. ,spens001,0,
,12,5,spens001,,,,44,13,BSCS,beirk001,1,0,leder001 strikes out. ,leder001,0,
,32,5,,,,,45,57,BFBCBX,mendr001,1,0,johnm003 grounds out. ,johnm003,1,G
,12,5,,,,,46,61,CSBX,mendr001,1,0,,durhr001,1,F
,30,5,valej003,,,,47,65,BBBB,mendr001,0,0,valej003 walks. ,valej003,1,
,01,5,valej003,,,,48,67,FX,mendr001,1,0,,thomf001,1,F
,01,6,vizcj001,,,,49,15,FX,beirk001,0,0,vizcj001 singles. ,vizcj001,0,
vizcj001 to 2B. ,32,6,knobc001,vizcj001,,,50,21,BSBBCB,beirk001,0,0,knobc001 walks. ,knobc001,0,
vizcj001 scores. knobc001 to 3B. ,22,6,,jeted001,knobc001,,51,27,FFFBBX,beirk001,0,1,jeted001 doubles. ,jeted001,0,
knobc001 scores. jeted001 to 3B. ,12,6,,,jeted001,,53,4,BSFX,penaj003,1,1,oneip001 hits sacrifice fly. ,oneip001,0,
,01,6,,,jeted001,,54,6,FX,penaj003,1,0,willb002 grounds out. ,willb002,0,G
,20,6,,,jeted001,,55,9,BBX,penaj003,1,0,martt002 grounds out. ,martt002,0,G
,00,6,,,,,59,68,X,mendr001,0,1,ordom001 homers. ,ordom001,1,
,32,6,konep001,,,,60,74,BFBBSB,mendr001,0,0,konep001 walks. ,konep001,1,
konep001 to 2B. ,12,6,,konep001,,,62,4,CBFX,erdot001,1,0,singc001 grounds out. ,singc001,1,G
,12,6,,konep001,,,63,8,BFSS,erdot001,1,0,lee-c001 strikes out. ,lee-c001,1,
konep001 scores. ,22,6,,perrh001,,,64,13,FBBFX,erdot001,0,1,perrh001 doubles. ,perrh001,1,
,32,6,johnm003,perrh001,,,65,20,BCBFFBB,erdot001,0,0,johnm003 walks. ,johnm003,1,
,32,6,johnm003,perrh001,,,66,28,CCBBBFFX,erdot001,1,0,durhr001 grounds out. ,durhr001,1,G
,02,7,,,,,67,12,CSS,penaj003,1,0,posaj001 strikes out. ,posaj001,0,
,00,7,,,,,68,13,X,penaj003,1,0,,spens001,0,F
,32,7,,,,,69,19,CBFBBX,penaj003,1,0,,leder001,0,F
,10,7,,valej003,,,70,30,BX,erdot001,0,0,valej003 doubles. ,valej003,1,
,22,7,,valej003,,,71,35,BCBFX,erdot001,1,0,,thomf001,1,F
,31,7,ordom001,valej003,,,72,40,BBFBB,erdot001,0,0,ordom001 walks. ,ordom001,1,
valej003 scores. ordom001 to 2B. ,00,7,konep001,ordom001,,,73,41,X,erdot001,0,1,konep001 singles. ,konep001,1,
,01,7,konep001,,,,76,2,CX,stanm003,2,0,Double Play. ,abboj002,1,
,01,8,,,,,78,21,FX,penaj003,1,0,,vizcj001,0,F
,02,8,,,,,79,24,FCX,penaj003,1,0,bellc001 grounds out. ,bellc001,0,G
,20,8,,jeted001,,,80,27,BBX,penaj003,0,0,jeted001 doubles. ,jeted001,0,
,22,8,,jeted001,,,81,32,FBBCS,penaj003,1,0,josef001 strikes out. ,josef001,0,
,12,8,lee-c001,,,,82,7,FSFBX,stanm003,0,0,lee-c001 singles. ,lee-c001,1,
lee-c001 scores. ,00,8,,perrh001,,,83,8,X,stanm003,0,1,perrh001 doubles. ,perrh001,1,
perrh001 to 3B. ,31,8,,,perrh001,,87,5,BFBBX,nelsj001,1,0,,nortg001,1,L
,32,8,durhr001,,perrh001,,88,12,BBCFFBB,nelsj001,0,0,durhr001 walks. ,durhr001,1,
durhr001 to 2B. ,20,8,,durhr001,perrh001,valej003,89,15,BBB,nelsj001,0,0,durhr001 to 2B on defensive indifference. ,valej003,1,
,30,8,valej003,durhr001,perrh001,,90,19,BBBB,nelsj001,0,0,valej003 walks. ,valej003,1,
perrh001 scores. ,22,8,valej003,durhr001,,,92,6,FBFBFX,rivem002,1,1,thomf001 hits sacrifice fly. ,thomf001,1,
durhr001 scores. valej003 to 2B. ,22,8,ordom001,valej003,,,93,11,SFBBX,rivem002,0,1,ordom001 singles. ,ordom001,1,
,20,8,ordom001,valej003,,,94,14,BBX,rivem002,1,0,,konep001,1,P
,32,9,willb002,,,,97,6,CBFBBX,lowes001,0,0,willb002 singles. ,willb002,0,
willb002 to 3B. ,20,9,,martt002,willb002,,98,9,BBX,lowes001,0,0,martt002 doubles. ,martt002,0,
,31,9,posaj001,martt002,willb002,,99,14,BBBCB,lowes001,0,0,posaj001 walks. ,posaj001,0,
willb002 scores. martt002 to 3B. posaj001 to 2B. ,00,9,spens001,posaj001,martt002,,100,15,H,lowes001,0,1,spens001 hit by pitch. ,spens001,0,
martt002 scores. posaj001 to 3B. spens001 to 2B. ,10,9,,spens001,posaj001,,103,2,BX,wunsk001,1,1,bross001 grounds out. ,bross001,0,G
posaj001 out. vizcj001 to 1B. ,32,9,vizcj001,spens001,,,104,8,BSBBFX,wunsk001,1,0,vizcj001 hits into a fielder's choice. ,vizcj001,0,
vizcj001 to 2B. spens001 out. ,10,9,bellc001,vizcj001,,,105,10,BX,wunsk001,1,0,bellc001 reaches on fielder's choice. ,bellc001,0,
,21,9,,abboj002,,,106,18,BFBX,rivem002,0,0,abboj002 doubles. ,abboj002,1,
abboj002 to 3B. ,01,9,,,abboj002,lee-c001,107,20,SB,rivem002,0,0,Wild Pitch. ,lee-c001,1,
,12,9,,,abboj002,,108,24,SBFS,rivem002,1,0,lee-c001 strikes out. ,lee-c001,1,
abboj002 scores. ,02,9,,,,perrh001,109,27,FSB,rivem002,0,1,Wild Pitch. ,perrh001,1,
,12,9,,,,,110,32,FSBFC,rivem002,1,0,perrh001 strikes out. ,perrh001,1,
,22,9,,,,,111,39,CSFFBBX,rivem002,1,0,,fordb001,1,F
