id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
willg001,0,1,8,6,5,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
cox-s001,0,2,9,5,5,1,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0
cairm001,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
guilj001,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vaugg001,0,3,10,5,4,2,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
mcgrf001,0,4,3,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
smitr003,0,5,4,5,5,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
huffa001,0,6,5,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
martf001,0,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
difem001,0,7,2,5,3,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
tynej001,0,8,7,5,3,2,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1
guilo001,0,9,6,5,5,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
johnr006,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
durhr001,1,1,4,6,3,2,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0
valej003,1,2,6,6,4,3,2,4,3,1,2,1,0,0,0,2,0,0,0,0,0,0
thomf001,1,3,10,6,5,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
ordom001,1,4,9,6,6,2,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0
konep001,1,5,3,5,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
perrh001,1,6,5,5,4,3,0,2,3,0,2,0,0,1,1,0,0,0,0,0,0,0
lee-c001,1,7,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
singc001,1,8,8,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
johnm003,1,9,2,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
