id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,opp,loc,regpost,gs
parqj001,CHA200010030,18,6,1,3,3,96,2,1,5,0,0,0,1,23,21,0,0,0,0,CHA,0,3,1
howrb001,CHA200010030,2,1,2,1,1,23,1,0,0,1,0,0,0,5,3,0,0,0,0,CHA,0,3,0
bradc001,CHA200010030,2,2,0,0,0,17,0,0,2,0,0,0,0,3,3,0,0,0,0,CHA,0,3,0
wunsk001,CHA200010030,1,1,0,0,0,5,0,0,1,0,0,0,0,2,2,0,0,0,0,CHA,0,3,0
simab001,CHA200010030,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,CHA,0,3,0
foulk001,CHA200010030,6,3,1,3,3,38,2,2,1,0,0,0,0,10,9,0,0,0,0,CHA,0,3,0
sirom001,CHA200010040,17,7,2,4,3,87,0,1,5,1,0,0,1,25,20,0,1,1,0,CHA,0,3,1
barcl001,CHA200010040,5,0,1,0,0,19,0,0,0,0,0,0,0,6,5,0,0,0,0,CHA,0,3,0
wunsk001,CHA200010040,2,0,0,0,0,7,0,0,0,0,0,0,0,2,2,0,0,0,0,CHA,0,3,0
simab001,CHA200010040,2,0,1,1,1,16,2,0,0,0,0,0,0,3,2,0,0,0,0,CHA,0,3,0
buehm001,CHA200010040,1,2,0,0,0,12,1,0,2,0,0,0,0,3,3,0,0,0,0,CHA,0,3,0
baldj002,SEA200010060,18,3,3,1,1,92,2,0,3,0,0,0,0,24,20,0,1,0,0,SEA,0,3,1
howrb001,SEA200010060,6,1,0,0,0,28,3,0,1,0,0,0,0,7,6,0,1,0,0,SEA,0,3,0
wunsk001,SEA200010060,0,1,0,1,0,5,0,0,1,0,0,0,0,1,1,0,0,0,0,SEA,0,3,0
foulk001,SEA200010060,1,1,1,0,0,7,0,0,1,0,0,0,0,3,1,0,1,0,0,SEA,0,3,0
