id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
merck001,0,6,2,3,4,4,49,1,0,1,1,0,1,0,11,8,0,0,0,0
potel001,0,6,4,1,4,4,50,1,0,4,0,0,0,0,11,10,0,0,0,0
petkm001,0,6,5,1,2,1,31,0,0,3,2,0,1,0,11,10,0,0,0,0
wardb001,0,3,3,0,3,3,24,1,1,2,0,0,0,0,6,6,0,0,0,0
turnd001,0,3,0,0,0,0,15,1,0,0,0,0,0,0,3,3,0,0,0,0
parqj001,1,15,2,5,3,3,107,4,0,2,0,0,0,0,22,17,0,0,0,0
buehm001,1,3,2,2,3,2,26,0,1,1,0,0,0,0,8,6,0,0,0,0
wunsk001,1,3,0,0,0,0,16,0,0,0,0,0,0,0,3,2,0,0,1,0
howrb001,1,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0
bradc001,1,3,1,0,0,0,13,0,0,1,0,0,0,0,3,3,0,0,0,0
