id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
kiled001,0,14,8,2,6,6,106,4,1,4,3,0,0,1,25,21,0,0,1,0
thomm002,0,5,2,1,2,2,40,1,0,2,0,0,1,0,8,7,0,0,0,0
jamem001,0,0,2,1,3,3,13,0,0,1,1,0,0,0,3,2,0,0,0,0
mattm001,0,2,2,2,4,4,29,0,0,0,2,0,0,1,7,4,0,0,0,0
sloch001,0,3,1,0,0,0,18,3,0,1,0,0,0,0,4,4,0,0,0,0
parqj001,1,15,5,4,4,3,109,3,0,5,0,0,0,1,24,18,0,0,1,0
simab001,1,4,4,0,0,0,24,2,0,3,1,0,0,0,8,8,0,0,0,0
wunsk001,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0
foulk001,1,4,1,1,0,0,24,2,0,1,0,0,0,0,6,5,0,0,0,0
penaj003,1,3,3,0,3,3,21,0,2,1,0,0,0,1,6,5,0,0,0,0
