id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
eilad001,0,7,5,2,6,6,52,0,0,3,1,1,0,0,14,12,0,0,0,0
lidlc001,0,5,4,1,3,3,39,1,1,2,1,0,0,0,9,8,0,0,0,0
wilsp001,0,9,5,0,1,1,45,2,0,5,0,0,0,0,14,14,0,0,0,0
yan-e001,0,3,0,2,1,1,35,0,0,0,0,0,1,1,6,3,0,0,0,0
hernr001,0,3,1,2,0,0,34,2,0,1,0,0,0,0,6,3,0,1,0,0
biddr001,1,15,8,2,8,4,99,2,1,5,2,0,1,0,26,23,0,0,1,0
buehm001,1,2,3,0,2,2,22,2,0,2,1,0,0,0,5,5,0,0,0,0
barcl001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
wunsk001,1,5,1,1,0,0,24,0,0,1,0,0,0,0,6,5,0,0,0,0
howrb001,1,1,0,1,0,0,19,0,0,0,0,0,0,0,2,1,0,0,0,0
foulk001,1,3,3,0,2,2,21,1,1,1,1,0,0,0,6,5,0,1,0,0
