id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
fussc001,0,15,4,4,2,2,70,4,1,3,0,0,0,0,20,14,0,1,1,0
santj002,0,6,1,3,0,0,43,0,0,0,1,0,0,0,10,7,0,0,0,0
wilsk001,0,3,2,0,0,0,21,0,0,2,0,0,0,0,4,4,0,0,0,0
bottr001,0,3,1,0,0,0,6,0,0,1,0,0,0,0,3,3,0,0,0,0
baldj002,1,9,6,3,5,5,71,4,1,4,1,0,0,1,18,13,1,1,0,0
beirk001,1,3,1,0,1,0,21,1,0,0,1,0,0,0,5,5,0,0,0,0
buehm001,1,3,0,0,0,0,16,1,0,0,0,0,0,0,3,3,0,0,0,0
barcl001,1,3,1,0,0,0,19,0,0,1,0,0,0,0,5,5,0,0,0,0
howrb001,1,3,1,0,0,0,7,1,0,0,1,0,0,0,3,3,0,0,0,0
wunsk001,1,3,0,1,0,0,15,1,0,0,0,0,0,0,4,3,0,0,0,0
foulk001,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0
bradc001,1,2,1,0,0,0,11,0,0,0,1,0,0,0,3,3,0,0,0,0
