id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rappp001,0,15,8,2,5,5,101,4,1,6,1,0,0,0,24,22,0,0,0,0
maduc001,0,1,1,0,0,0,4,0,0,0,1,0,0,0,2,2,0,0,0,0
groob001,0,5,1,0,1,1,23,0,0,0,0,1,0,0,5,4,0,0,1,0
tromm001,0,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0
timlm001,0,3,1,0,0,0,7,1,0,1,0,0,0,0,4,4,0,0,0,0
sirom001,1,7,5,5,8,4,65,1,0,3,1,1,0,0,18,12,0,0,1,0
eyres001,1,8,3,3,1,1,46,0,0,2,1,0,0,1,13,9,0,0,0,0
sturt001,1,6,2,2,2,2,41,0,0,1,1,0,0,0,10,8,0,0,0,0
lowes001,1,3,0,2,0,0,18,0,0,0,0,0,0,0,4,2,0,0,0,0
howrb001,1,3,2,0,1,1,12,0,1,0,1,0,0,0,5,5,0,0,0,0
