id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
weavj002,0,15,6,2,8,8,92,3,0,3,3,0,0,2,25,20,0,0,1,0
poolj001,0,2,1,1,0,0,15,1,0,1,0,0,0,0,4,3,0,0,0,0
pattd001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
brocd001,0,3,3,0,2,1,20,1,0,3,0,0,0,0,6,6,0,0,0,0
jonet003,0,2,3,0,3,3,29,1,1,2,0,0,0,0,5,5,0,0,0,0
blaiw001,0,1,1,0,1,1,5,0,1,0,0,0,0,0,2,2,0,0,0,0
parqj001,1,21,3,2,2,1,105,4,1,2,0,0,0,1,26,23,0,0,0,0
lowes001,1,3,2,0,1,1,26,1,0,2,0,0,1,0,5,5,0,0,0,0
sturt001,1,0,0,0,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0
howrb001,1,2,0,1,2,2,31,1,0,0,0,0,2,1,4,2,0,0,0,0
eyres001,1,1,1,0,0,0,11,1,0,0,0,1,0,0,2,2,0,0,0,0
