id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nomoh001,0,16,5,2,1,1,105,6,1,4,0,0,0,0,23,21,0,0,0,0
blaiw001,0,2,3,0,2,2,14,0,0,3,0,0,0,0,5,5,0,0,0,0
mcdia001,0,1,1,0,1,1,7,0,0,1,0,0,0,0,2,2,0,0,0,0
andem002,0,2,0,2,0,0,22,1,0,0,0,0,0,0,4,1,0,0,1,0
pattd001,0,0,2,0,1,1,8,0,0,2,0,0,0,0,2,2,0,0,0,0
brocd001,0,3,1,0,0,0,26,3,0,0,1,0,0,0,4,4,0,0,0,0
jonet003,0,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0
martr002,1,7,6,3,7,7,58,1,1,3,2,0,0,0,16,13,0,0,0,1
wasdj001,1,8,3,0,0,0,41,3,0,2,1,0,0,0,11,10,0,0,1,0
cormr001,1,6,1,0,0,0,30,1,0,1,0,0,0,0,7,7,0,0,0,0
garcr001,1,3,0,0,0,0,15,2,0,0,0,0,0,0,3,3,0,0,0,0
lowed001,1,3,1,0,0,0,15,1,0,0,1,0,0,0,4,4,0,0,0,0
