id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
johnj007,0,20,3,6,5,4,130,6,0,2,1,0,0,0,29,22,0,1,0,1
timlm001,0,2,2,0,1,1,9,0,0,1,1,0,0,0,4,4,0,0,0,0
mcelc001,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
tromm001,0,2,2,1,0,0,18,1,0,2,0,0,0,0,5,4,0,0,0,0
milla001,0,3,1,0,0,0,16,0,0,1,0,0,0,0,4,4,0,0,0,0
mercj001,0,3,1,1,0,0,23,1,0,1,0,0,0,0,5,4,0,0,0,0
groob001,0,3,1,0,0,0,13,0,0,1,0,0,0,0,4,3,0,1,0,0
martr002,1,18,9,0,5,2,118,3,0,9,0,0,0,1,30,28,0,0,1,0
cormr001,1,3,1,1,0,0,18,0,0,1,0,0,0,0,5,4,0,0,0,0
beckr001,1,3,1,0,1,1,10,0,1,0,0,0,0,0,4,4,0,0,0,0
lowed001,1,3,2,1,1,1,21,0,0,0,1,1,0,0,6,5,0,0,0,1
garcr001,1,3,1,0,0,0,19,2,0,1,0,0,0,0,4,4,0,0,0,0
florb001,1,3,2,1,1,1,21,1,0,0,2,0,0,0,7,4,0,1,0,1
