id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
nagyc001,0,10,7,2,6,6,60,0,1,4,1,1,0,0,19,17,0,0,0,0
speij001,0,5,2,1,0,0,34,1,0,1,1,0,0,0,8,6,0,0,1,1
cairc001,0,2,1,0,1,1,7,1,0,1,0,0,0,0,3,3,0,0,0,0
reeds001,0,3,2,1,0,0,24,0,0,1,1,0,0,0,6,5,0,0,0,0
rincr001,0,1,0,1,0,0,7,0,0,0,0,0,0,0,2,1,0,0,0,0
karss001,0,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0
ohkat001,1,12,5,2,1,1,72,3,0,4,1,0,1,0,19,16,0,0,1,0
pichh001,1,6,3,0,2,2,43,2,0,3,0,0,0,0,9,8,0,0,1,0
cormr001,1,1,1,0,1,1,6,0,0,1,0,0,0,0,2,2,0,0,0,0
garcr001,1,2,0,0,0,0,18,1,0,0,0,0,1,0,3,3,0,0,0,0
beckr001,1,3,1,0,0,0,15,1,0,1,0,0,0,0,4,4,0,0,0,0
lowed001,1,3,1,1,0,0,23,1,0,1,0,0,0,0,5,4,0,0,0,0
