id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
fussc001,0,15,6,4,8,8,82,3,2,4,0,0,0,0,25,20,0,0,1,0
bottr001,0,2,2,2,3,3,33,0,0,0,1,1,0,0,6,3,0,0,1,0
santj002,0,4,3,1,0,0,23,0,0,2,1,0,0,0,7,6,0,0,0,0
reicd001,0,6,1,1,0,0,21,1,0,1,0,0,0,0,7,6,0,0,0,0
martr002,1,15,9,1,4,3,94,4,0,8,1,0,0,0,24,22,0,1,0,0
garcr001,1,1,3,0,3,3,10,1,0,3,0,0,0,0,4,4,0,0,0,0
cormr001,1,1,3,1,4,0,14,0,0,2,1,0,0,0,6,5,0,0,0,0
waket001,1,4,1,0,0,0,22,2,0,1,0,0,0,0,4,4,0,0,0,0
lowed001,1,3,3,0,2,2,23,0,0,2,0,1,0,0,6,6,0,0,0,0
wasdj001,1,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
