id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
mlicd001,0,16,3,3,1,1,96,1,0,2,1,0,1,0,21,18,0,0,0,0
mcdia001,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0
pattd001,0,4,0,1,0,0,13,0,0,0,0,0,0,0,5,4,0,0,0,0
brocd001,0,3,2,0,0,0,17,1,0,2,0,0,0,0,5,5,0,0,0,0
jonet003,0,3,1,0,0,0,13,2,0,1,0,0,0,0,4,4,0,0,0,0
schop001,1,15,4,3,1,1,99,4,0,2,2,0,0,0,21,18,0,0,0,0
waket001,1,5,3,0,1,1,29,2,1,2,0,0,0,0,8,8,0,0,0,0
cormr001,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
wasdj001,1,1,1,0,0,0,5,0,0,1,0,0,0,0,2,2,0,0,0,0
yount001,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0
roseb002,1,4,1,0,0,0,12,0,0,1,0,0,0,0,5,5,0,0,0,0
