id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
milte001,0,10,8,1,6,6,72,4,2,4,2,0,0,0,19,18,0,0,0,0
cresj001,0,5,4,1,3,2,27,0,0,3,1,0,0,0,9,8,0,0,0,0
millt001,0,6,3,0,1,0,29,3,0,1,2,0,0,0,9,9,0,0,0,0
guare001,0,3,1,0,1,1,14,0,1,0,0,0,0,0,4,4,0,0,0,0
martr002,1,17,8,0,6,6,95,7,2,5,0,1,0,0,25,25,0,0,0,0
fassj001,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
garcr001,1,2,0,1,0,0,11,1,0,0,0,0,0,0,3,2,0,0,0,0
lee-s001,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0
beckr001,1,3,0,0,0,0,13,0,0,0,0,0,0,0,3,3,0,0,0,0
florb001,1,3,1,0,0,0,20,2,0,0,1,0,0,0,4,4,0,0,0,0
