id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
ruscg001,0,18,9,0,2,2,105,3,0,8,1,0,0,0,27,27,0,0,0,0
wendt001,0,1,0,1,1,1,8,0,0,0,0,0,0,0,2,0,0,1,0,0
cookd001,0,1,1,1,1,1,11,0,0,1,0,0,0,1,3,1,0,0,0,0
rodrr004,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
mahop001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
franj001,0,3,0,1,0,0,18,2,0,0,0,0,0,0,4,3,0,0,0,0
benia001,0,3,1,1,0,0,20,2,0,0,1,0,0,0,5,4,0,0,0,0
schop001,1,15,7,0,3,3,75,1,2,4,1,0,0,0,21,21,0,0,0,0
pichh001,1,8,0,0,0,0,42,3,0,0,0,0,0,0,8,8,0,0,0,0
lowed001,1,1,3,0,2,2,12,0,1,2,0,0,0,0,4,4,0,0,0,0
florb001,1,3,2,0,1,1,16,0,0,2,0,0,0,0,4,3,0,1,0,0
