id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
berej002,0,6,4,3,6,6,52,0,1,2,1,0,0,0,13,9,0,0,1,0
cairc001,0,1,1,0,1,1,9,0,1,0,0,0,0,0,2,2,0,0,0,0
speij001,0,1,2,2,1,1,24,1,0,2,0,0,0,0,5,3,0,0,0,0
brewj001,0,8,3,0,1,1,41,2,0,2,1,0,0,1,11,10,0,0,0,0
martt003,0,5,1,0,0,0,25,1,0,1,0,0,0,0,6,6,0,0,0,0
reeds001,0,3,1,0,0,0,12,0,0,1,0,0,0,0,3,3,0,0,0,0
arror001,1,2,3,4,7,7,53,1,0,1,2,0,0,0,9,5,0,0,0,0
ontis001,1,7,2,1,0,0,35,0,0,2,0,0,0,0,10,9,0,0,0,0
penaj003,1,3,1,2,0,0,21,0,0,0,1,0,0,0,5,3,0,0,0,0
pichh001,1,3,2,0,0,0,24,0,0,2,0,0,0,0,4,4,0,0,0,0
fassj001,1,6,1,1,0,0,38,2,0,1,0,0,0,0,9,8,0,0,0,0
beckr001,1,3,2,1,1,1,33,2,0,2,0,0,0,0,6,5,0,0,0,0
lowed001,1,3,1,1,0,0,24,2,0,1,0,0,0,0,5,4,0,0,0,0
