id,team,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB
rekab001,0,11,6,1,5,3,83,3,2,3,1,0,0,0,19,18,0,0,0,0
sparj001,0,4,3,2,3,3,35,2,1,2,0,0,0,0,9,7,0,0,0,0
morrj004,0,3,0,0,0,0,9,1,0,0,0,0,0,0,3,3,0,0,0,0
whitr002,0,3,1,0,0,0,10,0,0,1,0,0,0,0,3,3,0,0,0,0
hernr001,0,2,2,0,1,1,13,0,0,1,1,0,0,0,4,4,0,0,0,0
lopea002,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
fassj001,1,18,9,0,3,3,96,6,0,7,2,0,0,0,26,26,0,0,0,0
garcr001,1,4,1,0,1,1,20,1,0,0,1,0,0,0,5,5,0,0,0,0
cormr001,1,1,3,0,3,3,13,0,2,1,0,0,0,0,4,4,0,0,0,0
lowed001,1,4,0,0,0,0,16,1,0,0,0,0,0,0,6,6,0,0,0,0
