id,loc,opp,starter,rs,ra,round
LAN198008120,A,LAN,alexd001,7,6,RS
LAN198008130,A,LAN,boggt001,2,0,RS
SFN198008140,A,SFN,mcwil001,1,5,RS
SFN198008150,A,SFN,niekp001,8,2,RS
SFN198008160,A,SFN,matur101,1,2,RS
SFN198008170,A,SFN,alexd001,8,2,RS
ATL198008190,H,CHN,boggt001,5,4,RS
ATL198008200,H,CHN,mcwil001,9,5,RS
ATL198008210,H,CHN,niekp001,6,4,RS
ATL198008220,H,SLN,matur101,4,7,RS
ATL198008230,H,SLN,alexd001,7,2,RS
ATL198008240,H,SLN,boggt001,10,5,RS
PIT198008250,A,PIT,mcwil001,8,6,RS
PIT198008260,A,PIT,niekp001,4,2,RS
PIT198008270,A,PIT,matur101,7,4,RS
SLN198008280,A,SLN,alexd001,2,11,RS
SLN198008290,A,SLN,boggt001,4,3,RS
SLN198008300,A,SLN,mcwil001,3,5,RS
SLN198008310,A,SLN,niekp001,6,2,RS
CHN198009010,A,CHN,matur101,5,2,RS
CHN198009020,A,CHN,alexd001,10,5,RS
CHN198009030,A,CHN,boggt001,4,3,RS
ATL198009050,H,PIT,mcwil001,7,4,RS
ATL198009060,H,PIT,niekp001,3,2,RS
ATL198009070,H,PIT,matur101,6,5,RS
ATL198009080,H,CIN,alexd001,1,6,RS
ATL198009090,H,CIN,boggt001,1,7,RS
ATL198009100,H,CIN,mcwil001,0,3,RS
ATL198009120,H,SDN,niekp001,6,2,RS
ATL198009130,H,SDN,matur101,5,3,RS
ATL198009140,H,SDN,alexd001,4,3,RS
ATL198009150,H,LAN,boggt001,9,0,RS
ATL198009160,H,LAN,niekp001,2,1,RS
SFN198009170,A,SFN,mcwil001,0,2,RS
SFN198009180,A,SFN,matur101,2,1,RS
SDN198009190,A,SDN,alexd001,4,7,RS
SDN198009200,A,SDN,boggt001,2,3,RS
SDN198009210,A,SDN,niekp001,1,3,RS
LAN198009220,A,LAN,hannp101,7,2,RS
LAN198009230,A,LAN,matur101,2,4,RS
ATL198009240,H,HOU,alexd001,4,2,RS
ATL198009250,H,HOU,niekp001,2,4,RS
ATL198009260,H,SFN,boggt001,5,3,RS
ATL198009270,H,SFN,mcwil001,1,2,RS
HOU198009300,A,HOU,alexd001,3,7,RS
HOU198010010,A,HOU,niekp001,2,5,RS
HOU198010020,A,HOU,mcwil001,2,3,RS
CIN198010030,A,CIN,boggt001,4,1,RS
CIN198010040,A,CIN,alexd001,2,3,RS
CIN198010050,A,CIN,niekp001,0,1,RS
