id,loc,opp,starter,rs,ra,round
ATL198604080,H,MON,mahlr001,6,0,RS
ATL198604100,H,MON,smitz001,3,6,RS
HOU198604110,A,HOU,palmd001,1,2,RS
HOU198604120,A,HOU,mahlr001,3,4,RS
HOU198604130,A,HOU,johnj003,8,7,RS
ATL198604150,H,CIN,smitz001,3,5,RS
ATL198604160,H,CIN,mahlr001,3,5,RS
ATL198604180,H,LAN,palmd001,6,3,RS
ATL198604190,H,LAN,smitz001,3,0,RS
ATL198604200,H,LAN,mahlr001,3,7,RS
ATL198604210,H,HOU,johnj003,8,2,RS
ATL198604220,H,HOU,palmd001,2,3,RS
ATL198604230,H,HOU,smitz001,2,3,RS
LAN198604240,A,LAN,mahlr001,3,6,RS
LAN198604250,A,LAN,johnj003,4,1,RS
LAN198604260,A,LAN,palmd001,5,4,RS
LAN198604270,A,LAN,smitz001,4,7,RS
ATL198604290,H,NYN,mahlr001,5,10,RS
ATL198604300,H,NYN,johnj003,1,8,RS
ATL198605010,H,NYN,smitz001,7,2,RS
PHI198605020,A,PHI,palmd001,7,1,RS
PHI198605030,A,PHI,mahlr001,10,4,RS
PHI198605040,A,PHI,johnj003,1,5,RS
CIN198605050,A,CIN,smitz001,4,3,RS
CIN198605060,A,CIN,palmd001,0,2,RS
CIN198605080,A,CIN,mahlr001,10,5,RS
ATL198605090,H,PHI,johnj003,6,7,RS
ATL198605100,H,PHI,smitz001,3,1,RS
ATL198605110,H,PHI,palmd001,1,2,RS
NYN198605120,A,NYN,mahlr001,0,1,RS
NYN198605130,A,NYN,johnj003,6,3,RS
MON198605140,A,MON,smitz001,2,3,RS
MON198605150,A,MON,palmd001,7,4,RS
ATL198605160,H,SLN,mahlr001,6,2,RS
ATL198605170,H,SLN,johnj003,2,0,RS
ATL198605180,H,SLN,smitz001,5,2,RS
ATL198605200,H,CHN,palmd001,8,3,RS
ATL198605210,H,CHN,mahlr001,9,8,RS
ATL198605220,H,CHN,johnj003,2,0,RS
SLN198605230,A,SLN,smitz001,2,3,RS
SLN198605240,A,SLN,palmd001,5,9,RS
SLN198605250,A,SLN,mahlr001,6,2,RS
