id,loc,opp,starter,rs,ra,round
ATL200303310,H,MON,maddg002,2,10,RS
ATL200304020,H,MON,ramih002,0,3,RS
ATL200304030,H,MON,ortir001,0,4,RS
ATL200304040,H,FLO,marqj001,12,7,RS
ATL200304050,H,FLO,maddg002,1,17,RS
ATL200304060,H,FLO,ramih002,13,4,RS
ATL200304070,H,FLO,ortir001,3,0,RS
PHI200304080,A,PHI,marqj001,3,4,RS
PHI200304090,A,PHI,maddg002,2,16,RS
PHI200304100,A,PHI,hodgt001,6,2,RS
FLO200304110,A,FLO,ramih002,4,7,RS
FLO200304120,A,FLO,ortir001,5,12,RS
FLO200304130,A,FLO,maddg002,7,1,RS
MON200304150,A,MON,reyns001,2,1,RS
MON200304160,A,MON,ramih002,3,2,RS
MON200304170,A,MON,ortir001,14,8,RS
ATL200304180,H,PHI,maddg002,5,4,RS
ATL200304190,H,PHI,hampm001,0,4,RS
ATL200304200,H,PHI,reyns001,8,1,RS
ATL200304220,H,SLN,ortir001,5,3,RS
ATL200304230,H,SLN,maddg002,4,2,RS
ATL200304240,H,SLN,hampm001,4,3,RS
ATL200304250,H,MIL,reyns001,5,12,RS
ATL200304260,H,MIL,ramih002,3,2,RS
ATL200304270,H,MIL,ortir001,7,1,RS
HOU200304290,A,HOU,maddg002,3,1,RS
HOU200304300,A,HOU,hampm001,11,1,RS
HOU200305010,A,HOU,reyns001,8,7,RS
ARI200305020,A,ARI,ramih002,4,2,RS
ARI200305030,A,ARI,ortir001,6,7,RS
ARI200305040,A,ARI,maddg002,7,4,RS
ATL200305060,H,COL,hampm001,3,2,RS
ATL200305081,H,COL,reyns001,12,6,RS
ATL200305082,H,COL,ortir001,5,2,RS
ATL200305090,H,SFN,maddg002,2,9,RS
ATL200305100,H,SFN,ramih002,6,3,RS
ATL200305110,H,SFN,hampm001,7,3,RS
LAN200305120,A,LAN,reyns001,11,4,RS
LAN200305130,A,LAN,ortir001,3,1,RS
LAN200305140,A,LAN,maddg002,1,5,RS
SDN200305150,A,SDN,ramih002,15,6,RS
SDN200305160,A,SDN,hampm001,6,4,RS
SDN200305170,A,SDN,reyns001,12,2,RS
SDN200305180,A,SDN,ortir001,6,3,RS
CIN200305200,A,CIN,maddg002,8,9,RS
CIN200305210,A,CIN,hampm001,3,9,RS
CIN200305220,A,CIN,reyns001,9,4,RS
ATL200305230,H,NYN,ortir001,5,6,RS
ATL200305240,H,NYN,ramih002,10,4,RS
ATL200305250,H,NYN,maddg002,3,1,RS
ATL200305260,H,CIN,hampm001,6,7,RS
ATL200305270,H,CIN,reyns001,3,2,RS
ATL200305280,H,CIN,ortir001,15,3,RS
NYN200305300,A,NYN,maddg002,5,2,RS
NYN200305310,A,NYN,hampm001,2,4,RS
NYN200306010,A,NYN,ramih002,4,10,RS
ATL200306030,H,TEX,ortir001,6,5,RS
ATL200306040,H,TEX,maddg002,5,2,RS
ATL200306050,H,TEX,hampm001,8,4,RS
ATL200306070,H,PIT,reyns001,8,6,RS
ATL200306080,H,PIT,ortir001,6,5,RS
OAK200306100,A,OAK,maddg002,3,4,RS
OAK200306110,A,OAK,ramih002,11,6,RS
OAK200306120,A,OAK,reyns001,4,2,RS
SEA200306130,A,SEA,ortir001,1,2,RS
SEA200306140,A,SEA,hampm001,3,1,RS
SEA200306150,A,SEA,maddg002,1,2,RS
PHI200306170,A,PHI,reyns001,4,5,RS
PHI200306180,A,PHI,ortir001,6,1,RS
PHI200306190,A,PHI,hampm001,2,3,RS
ATL200306200,H,BAL,maddg002,6,3,RS
ATL200306210,H,BAL,ramih002,10,2,RS
ATL200306220,H,BAL,reyns001,3,9,RS
ATL200306240,H,PHI,ortir001,5,3,RS
ATL200306250,H,PHI,maddg002,1,8,RS
ATL200306260,H,PHI,hampm001,1,8,RS
TBA200306270,A,TBA,ramih002,8,2,RS
TBA200306280,A,TBA,reyns001,7,9,RS
TBA200306290,A,TBA,ortir001,2,0,RS
FLO200306300,A,FLO,maddg002,1,8,RS
FLO200307010,A,FLO,hampm001,1,20,RS
FLO200307020,A,FLO,ramih002,2,1,RS
ATL200307030,H,MON,reyns001,4,5,RS
ATL200307040,H,MON,ortir001,8,6,RS
ATL200307050,H,MON,maddg002,3,2,RS
ATL200307060,H,MON,hampm001,7,5,RS
NYN200307070,A,NYN,ramih002,7,3,RS
NYN200307080,A,NYN,reyns001,5,3,RS
NYN200307090,A,NYN,ortir001,6,3,RS
CHN200307100,A,CHN,maddg002,13,3,RS
CHN200307110,A,CHN,hampm001,9,5,RS
CHN200307120,A,CHN,ramih002,3,7,RS
CHN200307130,A,CHN,reyns001,7,2,RS
ATL200307170,H,NYN,maddg002,3,2,RS
ATL200307180,H,NYN,hampm001,11,4,RS
ATL200307190,H,NYN,ortir001,7,4,RS
ATL200307200,H,NYN,ramih002,11,8,RS
ATL200307210,H,CHN,reyns001,6,15,RS
ATL200307220,H,CHN,maddg002,8,4,RS
ATL200307230,H,FLO,hampm001,4,5,RS
ATL200307240,H,FLO,ortir001,5,2,RS
MON200307250,A,MON,ramih002,8,9,RS
