id,loc,opp,starter,rs,ra,round
ATL198704070,H,PHI,mahlr001,6,0,RS
ATL198704090,H,PHI,smitz001,8,7,RS
NYN198704100,A,NYN,palmd001,3,6,RS
NYN198704110,A,NYN,mahlr001,4,3,RS
NYN198704120,A,NYN,onear001,12,4,RS
ATL198704130,H,CIN,smitz001,2,7,RS
ATL198704140,H,CIN,palmd001,3,6,RS
ATL198704150,H,CIN,mahlr001,4,3,RS
SFN198704170,A,SFN,smitz001,2,0,RS
SFN198704180,A,SFN,palmd001,1,2,RS
SFN198704190,A,SFN,mahlr001,3,4,RS
HOU198704210,A,HOU,smitz001,6,7,RS
HOU198704220,A,HOU,palmd001,0,6,RS
HOU198704230,A,HOU,mahlr001,3,5,RS
ATL198704240,H,SFN,onear001,5,7,RS
ATL198704250,H,SFN,smitz001,5,3,RS
ATL198704260,H,SFN,palmd001,4,6,RS
ATL198704270,H,SFN,mahlr001,3,7,RS
CIN198704280,A,CIN,onear001,7,3,RS
CIN198704290,A,CIN,smitz001,5,2,RS
CIN198704300,A,CIN,palmd001,8,9,RS
ATL198705010,H,HOU,mahlr001,3,12,RS
ATL198705020,H,HOU,onear001,12,4,RS
ATL198705030,H,HOU,smitz001,5,3,RS
ATL198705040,H,MON,palmd001,10,7,RS
ATL198705050,H,MON,mahlr001,4,6,RS
ATL198705060,H,MON,onear001,2,6,RS
ATL198705080,H,NYN,smitz001,4,3,RS
ATL198705090,H,NYN,palmd001,5,4,RS
ATL198705100,H,NYN,mahlr001,8,7,RS
MON198705110,A,MON,onear001,6,7,RS
MON198705120,A,MON,smitz001,5,2,RS
PHI198705130,A,PHI,palmd001,10,5,RS
PHI198705140,A,PHI,mahlr001,4,5,RS
PIT198705150,A,PIT,pulec001,9,3,RS
PIT198705160,A,PIT,smitz001,10,8,RS
PIT198705170,A,PIT,palmd001,5,6,RS
ATL198705190,H,SLN,mahlr001,6,5,RS
ATL198705200,H,SLN,pulec001,4,5,RS
ATL198705210,H,SLN,smitz001,2,7,RS
CHN198705220,A,CHN,palmd001,9,5,RS
CHN198705230,A,CHN,mahlr001,6,7,RS
CHN198705240,A,CHN,pulec001,2,3,RS
SLN198705250,A,SLN,smitz001,14,5,RS
SLN198705260,A,SLN,alexd001,5,4,RS
SLN198705280,A,SLN,mahlr001,5,11,RS
ATL198705290,H,CHN,palmd001,6,5,RS
ATL198705300,H,CHN,smitz001,6,11,RS
ATL198705310,H,CHN,alexd001,2,1,RS
ATL198706020,H,PIT,mahlr001,1,4,RS
ATL198706030,H,PIT,palmd001,1,4,RS
ATL198706040,H,PIT,smitz001,8,3,RS
ATL198706050,H,SDN,alexd001,3,10,RS
ATL198706060,H,SDN,mcwil001,3,5,RS
ATL198706070,H,SDN,mahlr001,13,12,RS
ATL198706080,H,LAN,palmd001,3,6,RS
ATL198706090,H,LAN,smitz001,3,5,RS
ATL198706100,H,LAN,alexd001,7,1,RS
CIN198706110,A,CIN,mcwil001,6,4,RS
CIN198706120,A,CIN,mahlr001,4,3,RS
CIN198706130,A,CIN,palmd001,2,5,RS
CIN198706140,A,CIN,smitz001,3,4,RS
ATL198706160,H,SFN,alexd001,7,2,RS
ATL198706170,H,SFN,mahlr001,6,1,RS
ATL198706180,H,CIN,palmd001,4,8,RS
ATL198706190,H,CIN,smitz001,16,5,RS
ATL198706200,H,CIN,alexd001,8,6,RS
ATL198706210,H,CIN,mahlr001,5,6,RS
LAN198706230,A,LAN,pulec001,2,3,RS
LAN198706240,A,LAN,smitz001,4,5,RS
LAN198706250,A,LAN,alexd001,1,2,RS
SDN198706260,A,SDN,mahlr001,1,5,RS
SDN198706270,A,SDN,onear001,4,8,RS
SDN198706280,A,SDN,pulec001,5,2,RS
SFN198706290,A,SFN,smitz001,1,0,RS
SFN198706300,A,SFN,alexd001,2,5,RS
SFN198707010,A,SFN,mahlr001,8,3,RS
ATL198707030,H,SLN,pulec001,1,9,RS
ATL198707040,H,SLN,smitz001,0,3,RS
ATL198707050,H,SLN,alexd001,1,4,RS
ATL198707071,H,NYN,mahlr001,2,6,RS
ATL198707072,H,NYN,onear001,1,5,RS
ATL198707080,H,NYN,pulec001,5,3,RS
ATL198707090,H,PHI,smitz001,11,6,RS
ATL198707100,H,PHI,alexd001,2,5,RS
ATL198707110,H,PHI,mahlr001,5,4,RS
ATL198707120,H,PHI,onear001,9,3,RS
MON198707160,A,MON,alexd001,0,2,RS
MON198707170,A,MON,smitz001,4,5,RS
MON198707180,A,MON,pulec001,2,3,RS
MON198707190,A,MON,mahlr001,1,2,RS
NYN198707200,A,NYN,onear001,2,9,RS
NYN198707210,A,NYN,alexd001,8,3,RS
NYN198707220,A,NYN,smitz001,3,4,RS
PHI198707230,A,PHI,pulec001,1,5,RS
PHI198707240,A,PHI,mahlr001,5,11,RS
PHI198707250,A,PHI,palmd001,2,1,RS
PHI198707260,A,PHI,alexd001,3,7,RS
ATL198707280,H,HOU,smitz001,6,1,RS
ATL198707290,H,HOU,pulec001,5,3,RS
ATL198707300,H,HOU,mahlr001,5,8,RS
ATL198707310,H,LAN,alexd001,5,9,RS
ATL198708010,H,LAN,palmd001,2,5,RS
ATL198708020,H,LAN,smitz001,10,5,RS
ATL198708040,H,SDN,pulec001,12,7,RS
ATL198708050,H,SDN,alexd001,3,7,RS
ATL198708060,H,SDN,mahlr001,4,7,RS
LAN198708070,A,LAN,smitz001,4,3,RS
LAN198708080,A,LAN,palmd001,9,7,RS
LAN198708090,A,LAN,pulec001,2,5,RS
SDN198708100,A,SDN,alexd001,0,2,RS
SDN198708110,A,SDN,mahlr001,6,7,RS
SDN198708120,A,SDN,smitz001,2,1,RS
SDN198708130,A,SDN,palmd001,3,5,RS
HOU198708140,A,HOU,pulec001,4,8,RS
HOU198708150,A,HOU,mahlr001,0,8,RS
HOU198708160,A,HOU,smitz001,2,6,RS
HOU198708170,A,HOU,glavt001,2,11,RS
ATL198708180,H,CHN,palmd001,9,5,RS
ATL198708190,H,CHN,pulec001,1,9,RS
ATL198708200,H,CHN,dedmj001,13,4,RS
ATL198708210,H,PIT,smitz001,5,4,RS
ATL198708220,H,PIT,glavt001,10,3,RS
ATL198708230,H,PIT,palmd001,6,2,RS
CHN198708271,A,CHN,smitz001,5,2,RS
CHN198708272,A,CHN,dedmj001,6,8,RS
SLN198708280,A,SLN,glavt001,3,4,RS
SLN198708290,A,SLN,pulec001,2,4,RS
SLN198708300,A,SLN,palmd001,3,4,RS
PIT198708310,A,PIT,dedmj001,3,7,RS
PIT198709010,A,PIT,smitz001,4,0,RS
PIT198709020,A,PIT,glavt001,0,2,RS
ATL198709040,H,MON,palmd001,7,4,RS
ATL198709050,H,MON,coffk001,1,4,RS
ATL198709060,H,MON,smitz001,2,5,RS
ATL198709070,H,SDN,glavt001,4,11,RS
ATL198709080,H,SDN,smitp001,4,2,RS
ATL198709090,H,SDN,palmd001,3,2,RS
ATL198709110,H,LAN,coffk001,2,5,RS
ATL198709120,H,LAN,smitz001,10,9,RS
ATL198709130,H,LAN,smitp001,2,6,RS
ATL198709140,H,CIN,glavt001,3,2,RS
ATL198709150,H,CIN,palmd001,6,21,RS
SDN198709160,A,SDN,coffk001,0,3,RS
SDN198709170,A,SDN,smitz001,1,7,RS
LAN198709180,A,LAN,smitp001,4,7,RS
LAN198709190,A,LAN,glavt001,10,7,RS
LAN198709200,A,LAN,pulec001,3,5,RS
ATL198709220,H,HOU,coffk001,6,2,RS
ATL198709230,H,HOU,smitz001,5,4,RS
ATL198709240,H,HOU,smitp001,8,7,RS
ATL198709250,H,SFN,glavt001,2,9,RS
ATL198709260,H,SFN,palmd001,10,5,RS
ATL198709270,H,SFN,niekp001,6,15,RS
CIN198709280,A,CIN,smitz001,5,6,RS
CIN198709290,A,CIN,smitp001,4,5,RS
HOU198709300,A,HOU,glavt001,3,1,RS
HOU198710010,A,HOU,palmd001,5,6,RS
SFN198710020,A,SFN,coffk001,6,4,RS
SFN198710030,A,SFN,clarm001,3,6,RS
SFN198710040,A,SFN,smitp001,4,5,RS
