id,loc,opp,starter,rs,ra,round
ATL200506110,H,OAK,smolj001,5,3,RS
ATL200506120,H,OAK,ramih002,5,11,RS
TEX200506130,A,TEX,hudst001,3,7,RS
TEX200506140,A,TEX,sosaj002,7,2,RS
TEX200506150,A,TEX,davik002,5,9,RS
CIN200506160,A,CIN,smolj001,5,2,RS
CIN200506170,A,CIN,ramih002,10,5,RS
CIN200506180,A,CIN,sosaj002,6,1,RS
CIN200506190,A,CIN,davik002,8,11,RS
ATL200506210,H,FLO,smolj001,5,0,RS
ATL200506220,H,FLO,ramih002,8,0,RS
ATL200506230,H,FLO,sosaj002,0,8,RS
ATL200506240,H,BAL,davik002,7,5,RS
ATL200506250,H,BAL,color001,5,4,RS
ATL200506260,H,BAL,smolj001,8,1,RS
FLO200506270,A,FLO,ramih002,7,2,RS
FLO200506280,A,FLO,sosaj002,9,1,RS
FLO200506290,A,FLO,davik002,5,6,RS
FLO200506300,A,FLO,color001,2,6,RS
PHI200507010,A,PHI,smolj001,9,1,RS
PHI200507020,A,PHI,ramih002,3,6,RS
PHI200507030,A,PHI,sosaj002,4,3,RS
ATL200507040,H,CHN,davik002,4,0,RS
ATL200507050,H,CHN,color001,5,1,RS
ATL200507071,H,CHN,ramih002,6,0,RS
ATL200507072,H,CHN,smolj001,9,4,RS
ATL200507080,H,MIL,sosaj002,2,1,RS
ATL200507090,H,MIL,davik002,6,9,RS
ATL200507100,H,MIL,color001,4,8,RS
NYN200507140,A,NYN,ramih002,3,6,RS
NYN200507150,A,NYN,smolj001,2,1,RS
NYN200507160,A,NYN,hudst001,3,0,RS
NYN200507170,A,NYN,hampm001,1,8,RS
SFN200507180,A,SFN,sosaj002,6,1,RS
SFN200507190,A,SFN,ramih002,4,5,RS
SFN200507200,A,SFN,smolj001,4,1,RS
ARI200507220,A,ARI,hudst001,5,6,RS
ARI200507230,A,ARI,sosaj002,3,2,RS
ARI200507240,A,ARI,ramih002,2,3,RS
ATL200507260,H,WAS,smolj001,3,2,RS
ATL200507270,H,WAS,hudst001,4,3,RS
ATL200507280,H,WAS,sosaj002,5,4,RS
ATL200507290,H,PIT,ramih002,2,1,RS
ATL200507300,H,PIT,davik002,9,6,RS
ATL200507310,H,PIT,smolj001,5,4,RS
ATL200508010,H,PIT,hudst001,1,4,RS
CIN200508020,A,CIN,sosaj002,12,2,RS
CIN200508030,A,CIN,ramih002,5,8,RS
CIN200508040,A,CIN,davik002,7,4,RS
SLN200508050,A,SLN,smolj001,3,11,RS
SLN200508060,A,SLN,hudst001,8,1,RS
SLN200508070,A,SLN,sosaj002,3,5,RS
ATL200508090,H,SFN,ramih002,7,1,RS
ATL200508100,H,SFN,smolj001,5,4,RS
ATL200508110,H,SFN,hudst001,3,5,RS
ATL200508120,H,ARI,sosaj002,0,8,RS
ATL200508130,H,ARI,thomj005,9,5,RS
ATL200508140,H,ARI,hampm001,13,8,RS
ATL200508160,H,LAN,smolj001,4,6,RS
ATL200508170,H,LAN,hudst001,10,2,RS
ATL200508180,H,LAN,thomj005,4,7,RS
ATL200508190,H,SDN,hampm001,7,12,RS
ATL200508200,H,SDN,ramih002,2,7,RS
ATL200508210,H,SDN,smolj001,6,2,RS
CHN200508220,A,CHN,hudst001,4,2,RS
CHN200508230,A,CHN,thomj005,1,10,RS
CHN200508240,A,CHN,sosaj002,3,1,RS
MIL200508260,A,MIL,ramih002,1,3,RS
MIL200508270,A,MIL,smolj001,8,4,RS
MIL200508280,A,MIL,hudst001,5,2,RS
ATL200508300,H,WAS,sosaj002,2,3,RS
ATL200508311,H,WAS,ramih002,5,3,RS
ATL200508312,H,WAS,thomj005,3,4,RS
ATL200509010,H,WAS,smolj001,8,7,RS
ATL200509020,H,CIN,hudst001,7,4,RS
ATL200509030,H,CIN,sosaj002,9,3,RS
ATL200509040,H,CIN,ramih002,3,8,RS
ATL200509050,H,NYN,thomj005,4,2,RS
ATL200509060,H,NYN,smolj001,3,1,RS
ATL200509070,H,NYN,hudst001,4,3,RS
WAS200509090,A,WAS,ramih002,6,8,RS
WAS200509100,A,WAS,sosaj002,4,0,RS
WAS200509110,A,WAS,smolj001,9,7,RS
PHI200509120,A,PHI,hudst001,1,4,RS
PHI200509130,A,PHI,thomj005,4,5,RS
PHI200509140,A,PHI,ramih002,4,12,RS
PHI200509150,A,PHI,sosaj002,6,4,RS
NYN200509160,A,NYN,smolj001,0,4,RS
NYN200509170,A,NYN,hudst001,7,4,RS
NYN200509180,A,NYN,thomj005,1,4,RS
ATL200509200,H,PHI,sosaj002,4,1,RS
ATL200509210,H,PHI,ramih002,6,10,RS
ATL200509220,H,PHI,hudst001,0,4,RS
ATL200509230,H,FLO,smolj001,4,3,RS
ATL200509240,H,FLO,thomj005,6,1,RS
ATL200509250,H,FLO,sosaj002,5,3,RS
ATL200509260,H,COL,ramih002,5,6,RS
ATL200509270,H,COL,hudst001,12,3,RS
ATL200509280,H,COL,davik002,5,10,RS
FLO200509300,A,FLO,thomj005,2,5,RS
FLO200510010,A,FLO,sosaj002,4,6,RS
FLO200510020,A,FLO,ramih002,6,7,RS
ATL200510050,H,HOU,hudst001,5,10,DV1
ATL200510060,H,HOU,smolj001,7,1,DV2
HOU200510080,A,HOU,sosaj002,3,7,DV3
HOU200510090,A,HOU,hudst001,6,7,DV4
