id,loc,opp,starter,rs,ra,round
PIT199605260,A,PIT,maddg002,6,3,RS
CHN199605270,A,CHN,glavt001,9,1,RS
CHN199605290,A,CHN,smolj001,2,0,RS
CIN199605310,A,CIN,avers001,9,1,RS
CIN199606010,A,CIN,maddg002,2,3,RS
CIN199606020,A,CIN,glavt001,6,2,RS
ATL199606030,H,NYN,smolj001,5,4,RS
ATL199606040,H,NYN,schmj001,6,12,RS
ATL199606050,H,NYN,avers001,8,6,RS
COL199606070,A,COL,maddg002,8,19,RS
COL199606080,A,COL,glavt001,12,13,RS
COL199606090,A,COL,smolj001,8,3,RS
NYN199606100,A,NYN,avers001,3,8,RS
NYN199606110,A,NYN,schmj001,4,3,RS
NYN199606120,A,NYN,maddg002,2,3,RS
ATL199606130,H,LAN,glavt001,3,6,RS
ATL199606140,H,LAN,smolj001,3,1,RS
ATL199606150,H,LAN,avers001,2,6,RS
ATL199606160,H,LAN,schmj001,2,3,RS
ATL199606170,H,SDN,maddg002,9,3,RS
ATL199606180,H,SDN,glavt001,5,3,RS
ATL199606190,H,SDN,smolj001,5,1,RS
ATL199606210,H,SFN,avers001,8,7,RS
ATL199606220,H,SFN,maddg002,6,0,RS
ATL199606230,H,SFN,glavt001,1,0,RS
ATL199606240,H,SLN,smolj001,2,9,RS
ATL199606250,H,SLN,schmj001,4,3,RS
ATL199606260,H,SLN,avers001,7,11,RS
ATL199606270,H,SLN,maddg002,3,0,RS
FLO199606280,A,FLO,glavt001,0,2,RS
FLO199606290,A,FLO,smolj001,3,5,RS
FLO199606300,A,FLO,schmj001,5,4,RS
MON199607010,A,MON,avers001,7,2,RS
MON199607020,A,MON,maddg002,1,5,RS
MON199607030,A,MON,glavt001,3,1,RS
ATL199607040,H,HOU,smolj001,2,5,RS
ATL199607050,H,HOU,schmj001,1,7,RS
ATL199607060,H,HOU,avers001,4,2,RS
ATL199607070,H,HOU,maddg002,9,1,RS
ATL199607110,H,FLO,avers001,8,9,RS
ATL199607120,H,FLO,glavt001,6,3,RS
ATL199607130,H,FLO,smolj001,3,0,RS
ATL199607140,H,FLO,schmj001,15,10,RS
ATL199607150,H,MON,maddg002,5,4,RS
ATL199607160,H,MON,glavt001,3,2,RS
HOU199607180,A,HOU,smolj001,3,2,RS
HOU199607190,A,HOU,woodb002,6,7,RS
HOU199607200,A,HOU,maddg002,1,2,RS
HOU199607210,A,HOU,glavt001,3,4,RS
SLN199607220,A,SLN,woodb002,8,6,RS
SLN199607230,A,SLN,smolj001,3,2,RS
SLN199607240,A,SLN,wadet001,4,1,RS
SFN199607250,A,SFN,maddg002,3,4,RS
SFN199607260,A,SFN,glavt001,2,1,RS
SFN199607270,A,SFN,woodb002,5,7,RS
SFN199607280,A,SFN,smolj001,3,10,RS
SDN199607300,A,SDN,maddg002,1,2,RS
SDN199607310,A,SDN,glavt001,7,4,RS
SDN199608010,A,SDN,wadet001,3,2,RS
LAN199608020,A,LAN,smolj001,1,2,RS
LAN199608030,A,LAN,maddg002,5,3,RS
LAN199608040,A,LAN,glavt001,6,4,RS
ATL199608060,H,PHI,wadet001,10,4,RS
ATL199608070,H,PHI,smolj001,14,1,RS
ATL199608080,H,PHI,maddg002,1,4,RS
ATL199608090,H,COL,glavt001,4,6,RS
ATL199608100,H,COL,wadet001,7,9,RS
ATL199608110,H,COL,smolj001,4,1,RS
PHI199608131,A,PHI,maddg002,2,0,RS
PHI199608132,A,PHI,bielm001,5,2,RS
PHI199608140,A,PHI,glavt001,1,4,RS
PHI199608150,A,PHI,wadet001,8,5,RS
ATL199608160,H,PIT,smolj001,5,4,RS
ATL199608170,H,PIT,bielm001,7,1,RS
ATL199608180,H,PIT,maddg002,2,1,RS
ATL199608200,H,CIN,glavt001,4,1,RS
ATL199608210,H,CIN,smolj001,4,3,RS
ATL199608220,H,CIN,wadet001,2,3,RS
ATL199608230,H,CHN,maddg002,4,3,RS
ATL199608240,H,CHN,bielm001,6,5,RS
ATL199608250,H,CHN,glavt001,2,3,RS
PIT199608270,A,PIT,smolj001,2,3,RS
PIT199608280,A,PIT,wadet001,9,4,RS
PIT199608290,A,PIT,maddg002,5,1,RS
CHN199608301,A,CHN,glavt001,2,3,RS
CHN199608302,A,CHN,bielm001,6,5,RS
CHN199608310,A,CHN,neagd001,0,12,RS
CHN199609010,A,CHN,smolj001,1,2,RS
CIN199609020,A,CIN,wadet001,6,7,RS
CIN199609030,A,CIN,bielm001,1,5,RS
CIN199609040,A,CIN,glavt001,6,12,RS
ATL199609060,H,NYN,neagd001,8,7,RS
ATL199609070,H,NYN,smolj001,6,1,RS
ATL199609080,H,NYN,maddg002,2,6,RS
COL199609100,A,COL,glavt001,8,9,RS
COL199609110,A,COL,neagd001,5,6,RS
COL199609120,A,COL,smolj001,8,16,RS
NYN199609130,A,NYN,maddg002,4,6,RS
NYN199609140,A,NYN,avers001,5,6,RS
NYN199609150,A,NYN,glavt001,3,2,RS
NYN199609160,A,NYN,neagd001,5,2,RS
ATL199609170,H,HOU,smolj001,5,4,RS
ATL199609180,H,HOU,maddg002,6,2,RS
ATL199609190,H,MON,avers001,1,5,RS
ATL199609200,H,MON,glavt001,3,2,RS
ATL199609210,H,MON,neagd001,5,4,RS
ATL199609220,H,MON,smolj001,8,2,RS
ATL199609230,H,MON,maddg002,3,1,RS
FLO199609240,A,FLO,avers001,1,12,RS
FLO199609250,A,FLO,glavt001,0,3,RS
FLO199609260,A,FLO,neagd001,1,7,RS
MON199609270,A,MON,smolj001,6,4,RS
MON199609280,A,MON,maddg002,4,0,RS
MON199609290,A,MON,glavt001,3,6,RS
LAN199610020,A,LAN,smolj001,2,1,DV1
LAN199610030,A,LAN,maddg002,3,2,DV2
ATL199610050,H,LAN,glavt001,5,2,DV3
ATL199610090,H,SLN,smolj001,4,2,LC1
ATL199610100,H,SLN,maddg002,3,8,LC2
SLN199610120,A,SLN,glavt001,2,3,LC3
SLN199610130,A,SLN,neagd001,3,4,LC4
SLN199610140,A,SLN,smolj001,14,0,LC5
ATL199610160,H,SLN,maddg002,3,1,LC6
ATL199610170,H,SLN,glavt001,15,0,LC7
NYA199610200,A,NYA,smolj001,12,1,WS1
NYA199610210,A,NYA,maddg002,4,0,WS2
ATL199610220,H,NYA,glavt001,2,5,WS3
ATL199610230,H,NYA,neagd001,6,8,WS4
ATL199610240,H,NYA,smolj001,0,1,WS5
NYA199610260,A,NYA,maddg002,2,3,WS6
