id,loc,opp,starter,rs,ra,round
ATL201506180,H,BOS,mills001,2,5,RS
ATL201506190,H,NYN,wislm001,2,1,RS
ATL201506200,H,NYN,perew001,6,4,RS
ATL201506210,H,NYN,tehej001,1,0,RS
WAS201506230,A,WAS,wooda002,1,3,RS
WAS201506240,A,WAS,mills001,1,2,RS
WAS201506250,A,WAS,wislm001,0,7,RS
PIT201506260,A,PIT,perew001,2,3,RS
PIT201506270,A,PIT,tehej001,4,8,RS
PIT201506280,A,PIT,wooda002,2,1,RS
ATL201506300,H,WAS,mills001,1,6,RS
ATL201507010,H,WAS,wislm001,4,1,RS
ATL201507020,H,WAS,banum001,2,1,RS
ATL201507030,H,PHI,tehej001,2,1,RS
ATL201507040,H,PHI,wooda002,9,5,RS
ATL201507050,H,PHI,mills001,0,4,RS
MIL201507060,A,MIL,wislm001,5,3,RS
MIL201507070,A,MIL,banum001,4,3,RS
MIL201507080,A,MIL,tehej001,5,6,RS
COL201507090,A,COL,wooda002,3,5,RS
COL201507100,A,COL,mills001,3,5,RS
COL201507110,A,COL,wislm001,2,3,RS
COL201507120,A,COL,wooda002,3,11,RS
ATL201507170,H,CHN,tehej001,4,2,RS
ATL201507180,H,CHN,banum001,0,4,RS
ATL201507190,H,CHN,mills001,1,4,RS
ATL201507200,H,LAN,wislm001,7,5,RS
ATL201507210,H,LAN,wooda002,4,3,RS
ATL201507220,H,LAN,tehej001,1,3,RS
SLN201507240,A,SLN,banum001,2,4,RS
SLN201507250,A,SLN,mills001,0,1,RS
SLN201507260,A,SLN,wislm001,3,2,RS
BAL201507270,A,BAL,wooda002,1,2,RS
BAL201507280,A,BAL,tehej001,3,7,RS
BAL201507290,A,BAL,foltm001,0,2,RS
PHI201507300,A,PHI,mills001,1,4,RS
PHI201507310,A,PHI,perew001,3,9,RS
PHI201508010,A,PHI,wislm001,2,12,RS
PHI201508020,A,PHI,tehej001,6,2,RS
ATL201508030,H,SFN,foltm001,9,8,RS
ATL201508040,H,SFN,mills001,3,8,RS
ATL201508050,H,SFN,perew001,1,6,RS
ATL201508060,H,MIA,wislm001,9,8,RS
ATL201508070,H,MIA,tehej001,6,3,RS
ATL201508080,H,MIA,foltm001,7,2,RS
ATL201508090,H,MIA,mills001,1,4,RS
TBA201508110,A,TBA,perew001,0,2,RS
TBA201508120,A,TBA,wislm001,6,9,RS
ATL201508140,H,ARI,tehej001,3,2,RS
ATL201508150,H,ARI,foltm001,4,8,RS
ATL201508160,H,ARI,mills001,2,1,RS
SDN201508170,A,SDN,perew001,3,5,RS
SDN201508180,A,SDN,wislm001,0,9,RS
SDN201508190,A,SDN,tehej001,2,3,RS
CHN201508200,A,CHN,foltm001,1,7,RS
CHN201508210,A,CHN,mills001,3,5,RS
CHN201508220,A,CHN,perew001,7,9,RS
CHN201508230,A,CHN,wislm001,3,9,RS
ATL201508240,H,COL,tehej001,5,3,RS
ATL201508250,H,COL,foltm001,1,5,RS
ATL201508260,H,COL,mills001,3,6,RS
ATL201508280,H,NYA,perew001,4,15,RS
ATL201508290,H,NYA,wislm001,1,3,RS
ATL201508300,H,NYA,tehej001,6,20,RS
ATL201508310,H,MIA,mills001,0,4,RS
ATL201509010,H,MIA,banum001,1,7,RS
ATL201509020,H,MIA,perew001,3,7,RS
WAS201509030,A,WAS,wislm001,1,15,RS
WAS201509040,A,WAS,tehej001,2,5,RS
WAS201509050,A,WAS,mills001,2,8,RS
WAS201509060,A,WAS,banum001,4,8,RS
PHI201509070,A,PHI,perew001,7,2,RS
PHI201509080,A,PHI,weber001,0,5,RS
PHI201509090,A,PHI,tehej001,8,1,RS
ATL201509100,H,NYN,mills001,2,7,RS
ATL201509110,H,NYN,wislm001,1,5,RS
ATL201509120,H,NYN,perew001,4,6,RS
ATL201509130,H,NYN,weber001,7,10,RS
ATL201509150,H,TOR,tehej001,3,2,RS
ATL201509160,H,TOR,mills001,1,9,RS
ATL201509170,H,TOR,wislm001,0,5,RS
ATL201509180,H,PHI,perew001,2,1,RS
ATL201509190,H,PHI,weber001,2,1,RS
ATL201509200,H,PHI,tehej001,2,1,RS
NYN201509210,A,NYN,mills001,0,4,RS
NYN201509220,A,NYN,wislm001,6,2,RS
NYN201509230,A,NYN,perew001,6,3,RS
MIA201509250,A,MIA,weber001,11,12,RS
MIA201509260,A,MIA,tehej001,2,6,RS
MIA201509270,A,MIA,mills001,5,9,RS
ATL201509290,H,WAS,wislm001,2,1,RS
ATL201509300,H,WAS,perew001,2,0,RS
ATL201510010,H,WAS,weber001,0,3,RS
ATL201510020,H,SLN,tehej001,4,0,RS
ATL201510041,H,SLN,mills001,6,0,RS
ATL201510042,H,SLN,wislm001,2,0,RS
