id,loc,opp,starter,rs,ra,round
ATL200004030,H,COL,maddg002,2,0,RS
ATL200004040,H,COL,glavt001,3,5,RS
ATL200004050,H,COL,millk004,9,6,RS
ATL200004070,H,SFN,mulht001,2,6,RS
ATL200004080,H,SFN,maddg002,7,5,RS
ATL200004090,H,SFN,glavt001,9,3,RS
CHN200004100,A,CHN,millk004,3,4,RS
CHN200004120,A,CHN,mulht001,4,11,RS
CHN200004130,A,CHN,maddg002,2,3,RS
MIL200004140,A,MIL,glavt001,6,3,RS
MIL200004150,A,MIL,millk004,3,6,RS
MIL200004160,A,MIL,mulht001,2,1,RS
ATL200004180,H,PHI,maddg002,4,3,RS
ATL200004190,H,PHI,glavt001,10,1,RS
ATL200004200,H,PHI,millk004,6,4,RS
ATL200004210,H,PIT,mulht001,6,2,RS
ATL200004220,H,PIT,burkj001,4,2,RS
ATL200004230,H,PIT,maddg002,5,3,RS
ATL200004250,H,LAN,glavt001,1,0,RS
ATL200004260,H,LAN,millk004,5,1,RS
ATL200004270,H,LAN,mulht001,6,3,RS
SDN200004280,A,SDN,maddg002,7,2,RS
SDN200004290,A,SDN,burkj001,7,4,RS
SDN200004300,A,SDN,glavt001,7,4,RS
LAN200005010,A,LAN,millk004,2,1,RS
LAN200005020,A,LAN,mulht001,5,3,RS
LAN200005030,A,LAN,maddg002,4,6,RS
ATL200005050,H,PHI,glavt001,6,5,RS
ATL200005060,H,PHI,millk004,0,6,RS
ATL200005070,H,PHI,mulht001,4,7,RS
FLO200005080,A,FLO,maddg002,2,3,RS
FLO200005090,A,FLO,burkj001,10,5,RS
FLO200005100,A,FLO,glavt001,3,5,RS
FLO200005110,A,FLO,millk004,4,5,RS
PHI200005120,A,PHI,mulht001,8,7,RS
PHI200005130,A,PHI,maddg002,3,2,RS
PHI200005140,A,PHI,burkj001,11,2,RS
ATL200005160,H,SFN,glavt001,9,7,RS
ATL200005170,H,SFN,millk004,5,4,RS
ATL200005180,H,SFN,maddg002,3,2,RS
ATL200005190,H,SDN,mulht001,7,11,RS
ATL200005200,H,SDN,burkj001,10,6,RS
ATL200005210,H,SDN,glavt001,12,6,RS
MIL200005230,A,MIL,millk004,6,7,RS
MIL200005240,A,MIL,maddg002,11,2,RS
MIL200005250,A,MIL,mulht001,7,3,RS
HOU200005260,A,HOU,glavt001,4,5,RS
HOU200005270,A,HOU,burkj001,6,5,RS
HOU200005280,A,HOU,millk004,3,4,RS
