id,loc,opp,starter,rs,ra,round
HOU199204070,A,HOU,glavt001,2,0,RS
HOU199204080,A,HOU,smolj001,3,1,RS
ATL199204090,H,SFN,avers001,4,11,RS
ATL199204100,H,SFN,leibc001,5,3,RS
ATL199204110,H,SFN,bielm001,0,3,RS
ATL199204120,H,SFN,glavt001,6,2,RS
CIN199204130,A,CIN,smolj001,4,5,RS
CIN199204140,A,CIN,avers001,4,5,RS
CIN199204150,A,CIN,leibc001,1,3,RS
LAN199204160,A,LAN,bielm001,3,0,RS
LAN199204170,A,LAN,glavt001,5,7,RS
LAN199204180,A,LAN,smolj001,3,7,RS
LAN199204190,A,LAN,avers001,2,4,RS
SDN199204200,A,SDN,leibc001,10,4,RS
SDN199204210,A,SDN,bielm001,2,4,RS
SDN199204220,A,SDN,glavt001,4,9,RS
ATL199204240,H,HOU,smolj001,2,4,RS
ATL199204250,H,HOU,avers001,2,0,RS
ATL199204260,H,HOU,bielm001,3,2,RS
ATL199204270,H,CHN,glavt001,5,0,RS
ATL199204280,H,CHN,leibc001,1,0,RS
ATL199204290,H,CHN,smolj001,8,0,RS
ATL199205010,H,NYN,avers001,7,8,RS
ATL199205020,H,NYN,glavt001,3,0,RS
ATL199205030,H,NYN,leibc001,0,7,RS
CHN199205040,A,CHN,smolj001,6,1,RS
CHN199205050,A,CHN,bielm001,3,4,RS
PIT199205060,A,PIT,avers001,3,4,RS
PIT199205070,A,PIT,glavt001,4,2,RS
SLN199205080,A,SLN,leibc001,2,1,RS
SLN199205090,A,SLN,smolj001,11,12,RS
SLN199205100,A,SLN,bielm001,5,6,RS
SLN199205110,A,SLN,avers001,3,8,RS
ATL199205120,H,PIT,glavt001,4,2,RS
ATL199205130,H,PIT,leibc001,10,11,RS
ATL199205140,H,PIT,smolj001,3,4,RS
ATL199205150,H,MON,bielm001,4,2,RS
ATL199205160,H,MON,avers001,1,7,RS
ATL199205170,H,MON,glavt001,4,5,RS
ATL199205180,H,SLN,leibc001,5,1,RS
ATL199205190,H,SLN,smolj001,2,7,RS
ATL199205200,H,SLN,avers001,6,3,RS
MON199205220,A,MON,glavt001,1,7,RS
MON199205230,A,MON,leibc001,6,7,RS
MON199205240,A,MON,smolj001,2,1,RS
PHI199205250,A,PHI,avers001,1,4,RS
PHI199205260,A,PHI,bielm001,2,5,RS
PHI199205270,A,PHI,glavt001,9,3,RS
NYN199205290,A,NYN,smolj001,5,1,RS
NYN199205300,A,NYN,avers001,6,1,RS
ATL199206010,H,PHI,glavt001,7,6,RS
ATL199206020,H,PHI,leibc001,5,3,RS
ATL199206030,H,PHI,smolj001,1,4,RS
SDN199206050,A,SDN,avers001,3,2,RS
SDN199206060,A,SDN,glavt001,5,1,RS
SDN199206070,A,SDN,smolj001,9,4,RS
LAN199206080,A,LAN,leibc001,4,2,RS
LAN199206090,A,LAN,bielm001,2,3,RS
LAN199206100,A,LAN,avers001,2,1,RS
ATL199206120,H,SDN,glavt001,6,4,RS
ATL199206130,H,SDN,smolj001,4,2,RS
ATL199206140,H,SDN,leibc001,4,2,RS
ATL199206150,H,LAN,avers001,2,0,RS
ATL199206160,H,LAN,bielm001,9,8,RS
ATL199206170,H,LAN,glavt001,4,3,RS
ATL199206180,H,CIN,smolj001,5,7,RS
ATL199206190,H,CIN,leibc001,3,2,RS
ATL199206200,H,CIN,avers001,2,1,RS
ATL199206210,H,CIN,bielm001,2,0,RS
ATL199206230,H,SFN,glavt001,7,0,RS
ATL199206240,H,SFN,smolj001,5,0,RS
