id,loc,opp,starter,rs,ra,round
MIL201403310,A,MIL,tehej001,0,2,RS
MIL201404010,A,MIL,wooda002,5,2,RS
MIL201404020,A,MIL,haraa001,1,0,RS
WAS201404040,A,WAS,haled001,2,1,RS
WAS201404050,A,WAS,tehej001,6,2,RS
WAS201404060,A,WAS,wooda002,1,2,RS
ATL201404080,H,NYN,haraa001,0,4,RS
ATL201404090,H,NYN,sante001,4,3,RS
ATL201404100,H,NYN,haled001,4,6,RS
ATL201404110,H,WAS,tehej001,7,6,RS
ATL201404120,H,WAS,wooda002,6,3,RS
ATL201404130,H,WAS,haraa001,10,2,RS
PHI201404140,A,PHI,sante001,9,6,RS
PHI201404160,A,PHI,tehej001,1,0,RS
PHI201404170,A,PHI,wooda002,0,1,RS
NYN201404180,A,NYN,haraa001,6,0,RS
NYN201404190,A,NYN,sante001,7,5,RS
NYN201404200,A,NYN,haled001,3,4,RS
ATL201404210,H,MIA,tehej001,4,2,RS
ATL201404220,H,MIA,wooda002,0,1,RS
ATL201404230,H,MIA,haraa001,3,1,RS
ATL201404250,H,CIN,sante001,5,4,RS
ATL201404260,H,CIN,haled001,4,1,RS
ATL201404270,H,CIN,tehej001,1,0,RS
MIA201404290,A,MIA,wooda002,0,9,RS
MIA201404300,A,MIA,haraa001,3,9,RS
MIA201405010,A,MIA,sante001,4,5,RS
ATL201405020,H,SFN,minom001,1,2,RS
ATL201405030,H,SFN,tehej001,1,3,RS
ATL201405040,H,SFN,wooda002,1,4,RS
ATL201405050,H,SLN,haraa001,3,4,RS
ATL201405060,H,SLN,floyg001,2,1,RS
ATL201405070,H,SLN,minom001,1,7,RS
ATL201405090,H,CHN,tehej001,3,2,RS
ATL201405100,H,CHN,sante001,2,0,RS
ATL201405110,H,CHN,haraa001,5,2,RS
SFN201405120,A,SFN,floyg001,2,4,RS
SFN201405130,A,SFN,minom001,5,0,RS
SFN201405140,A,SFN,tehej001,4,10,RS
SLN201405160,A,SLN,sante001,2,5,RS
SLN201405170,A,SLN,haraa001,1,4,RS
SLN201405180,A,SLN,floyg001,6,5,RS
ATL201405190,H,MIL,minom001,9,3,RS
ATL201405200,H,MIL,tehej001,5,0,RS
ATL201405210,H,MIL,sante001,1,6,RS
ATL201405220,H,MIL,haraa001,5,4,RS
ATL201405230,H,COL,floyg001,3,2,RS
ATL201405240,H,COL,minom001,1,3,RS
ATL201405250,H,COL,tehej001,7,0,RS
ATL201405260,H,BOS,sante001,6,8,RS
ATL201405270,H,BOS,haraa001,3,6,RS
BOS201405280,A,BOS,floyg001,0,4,RS
BOS201405290,A,BOS,minom001,3,4,RS
MIA201405300,A,MIA,tehej001,3,2,RS
MIA201405310,A,MIA,sante001,9,5,RS
MIA201406010,A,MIA,haraa001,4,2,RS
ATL201406030,H,SEA,floyg001,5,7,RS
ATL201406040,H,SEA,minom001,0,2,RS
ARI201406060,A,ARI,tehej001,5,2,RS
ARI201406070,A,ARI,sante001,3,4,RS
ARI201406080,A,ARI,haraa001,5,6,RS
COL201406090,A,COL,floyg001,3,1,RS
COL201406100,A,COL,minom001,13,10,RS
COL201406110,A,COL,tehej001,2,8,RS
COL201406120,A,COL,sante001,3,10,RS
ATL201406130,H,ANA,haraa001,4,3,RS
ATL201406140,H,ANA,floyg001,6,11,RS
ATL201406150,H,ANA,minom001,7,3,RS
ATL201406160,H,PHI,tehej001,1,6,RS
ATL201406170,H,PHI,sante001,2,5,RS
ATL201406180,H,PHI,haraa001,5,10,RS
WAS201406190,A,WAS,floyg001,3,0,RS
WAS201406200,A,WAS,minom001,6,4,RS
WAS201406210,A,WAS,tehej001,0,3,RS
WAS201406220,A,WAS,sante001,1,4,RS
HOU201406240,A,HOU,haraa001,3,2,RS
HOU201406250,A,HOU,wooda002,4,0,RS
HOU201406260,A,HOU,minom001,1,6,RS
PHI201406270,A,PHI,tehej001,4,2,RS
PHI201406281,A,PHI,sante001,10,3,RS
PHI201406282,A,PHI,haled001,5,1,RS
PHI201406290,A,PHI,haraa001,3,2,RS
ATL201406300,H,NYN,wooda002,5,3,RS
ATL201407010,H,NYN,minom001,5,4,RS
ATL201407020,H,NYN,tehej001,3,1,RS
ATL201407040,H,ARI,sante001,5,2,RS
ATL201407050,H,ARI,haraa001,10,4,RS
ATL201407060,H,ARI,wooda002,1,3,RS
NYN201407070,A,NYN,minom001,3,4,RS
NYN201407080,A,NYN,tehej001,3,8,RS
NYN201407090,A,NYN,sante001,1,4,RS
NYN201407100,A,NYN,haraa001,3,1,RS
CHN201407110,A,CHN,wooda002,4,5,RS
CHN201407120,A,CHN,minom001,11,6,RS
