id,loc,opp,starter,rs,ra,round
ATL196904070,H,SFN,jarvp101,5,4,RS
ATL196904080,H,SFN,niekp001,10,2,RS
ATL196904090,H,SFN,pappm101,4,1,RS
ATL196904110,H,CIN,reedr001,6,4,RS
ATL196904120,H,CIN,jarvp101,3,12,RS
ATL196904131,H,CIN,niekp001,1,0,RS
ATL196904132,H,CIN,johnk102,5,4,RS
HOU196904150,A,HOU,pappm101,2,4,RS
HOU196904160,A,HOU,reedr001,6,4,RS
HOU196904170,A,HOU,jarvp101,9,3,RS
CIN196904190,A,CIN,niekp001,4,0,RS
CIN196904200,A,CIN,johnk102,1,7,RS
SDN196904210,A,SDN,reedr001,5,2,RS
SDN196904220,A,SDN,jarvp101,4,8,RS
SFN196904240,A,SFN,pappm101,1,5,RS
LAN196904250,A,LAN,niekp001,1,3,RS
LAN196904260,A,LAN,reedr001,6,4,RS
LAN196904270,A,LAN,jarvp101,0,10,RS
ATL196904280,H,HOU,stong102,12,1,RS
ATL196904290,H,HOU,pappm101,2,1,RS
ATL196904300,H,SDN,niekp001,6,3,RS
ATL196905010,H,SDN,reedr001,3,4,RS
ATL196905020,H,LAN,jarvp101,7,4,RS
ATL196905030,H,LAN,stong102,6,5,RS
ATL196905040,H,LAN,pappm101,4,1,RS
ATL196905060,H,MON,reedr001,3,4,RS
ATL196905070,H,MON,niekp001,5,3,RS
PHI196905100,A,PHI,jarvp101,6,3,RS
PHI196905110,A,PHI,pappm101,4,3,RS
NYN196905130,A,NYN,reedr001,4,3,RS
NYN196905140,A,NYN,niekp001,3,9,RS
NYN196905150,A,NYN,jarvp101,6,5,RS
MON196905160,A,MON,pappm101,7,5,RS
MON196905180,A,MON,reedr001,8,3,RS
ATL196905210,H,NYN,niekp001,0,5,RS
ATL196905220,H,NYN,jarvp101,15,3,RS
ATL196905230,H,PHI,pappm101,2,6,RS
ATL196905240,H,PHI,reedr001,3,8,RS
ATL196905250,H,PHI,stong102,4,1,RS
ATL196905260,H,SLN,niekp001,3,0,RS
ATL196905270,H,SLN,jarvp101,5,3,RS
ATL196905280,H,SLN,pappm101,2,6,RS
CHN196905300,A,CHN,reedr001,0,2,RS
CHN196905310,A,CHN,niekp001,2,3,RS
CHN196906010,A,CHN,jarvp101,4,13,RS
SLN196906020,A,SLN,stong102,6,3,RS
SLN196906030,A,SLN,pappm101,2,5,RS
SLN196906040,A,SLN,reedr001,3,4,RS
ATL196906060,H,PIT,niekp001,3,1,RS
ATL196906070,H,PIT,jarvp101,2,10,RS
ATL196906081,H,PIT,stong102,11,10,RS
ATL196906082,H,PIT,pappm101,4,3,RS
ATL196906100,H,CHN,reedr001,1,3,RS
ATL196906110,H,CHN,niekp001,5,1,RS
ATL196906120,H,CHN,hillg101,6,12,RS
PIT196906130,A,PIT,pappm101,1,2,RS
PIT196906140,A,PIT,stong102,2,4,RS
PIT196906150,A,PIT,reedr001,6,4,RS
ATL196906161,H,HOU,niekp001,6,2,RS
ATL196906162,H,HOU,jarvp101,8,4,RS
ATL196906170,H,HOU,pappm101,6,5,RS
ATL196906180,H,HOU,stong102,1,3,RS
ATL196906200,H,SFN,reedr001,4,3,RS
ATL196906210,H,SFN,niekp001,1,7,RS
ATL196906221,H,SFN,pappm101,1,5,RS
ATL196906222,H,SFN,jarvp101,7,5,RS
ATL196906230,H,LAN,stong102,2,5,RS
ATL196906240,H,LAN,reedr001,9,5,RS
ATL196906250,H,LAN,niekp001,5,3,RS
ATL196906260,H,LAN,jarvp101,0,3,RS
HOU196906270,A,HOU,britj101,4,5,RS
HOU196906280,A,HOU,stong102,5,1,RS
HOU196906290,A,HOU,reedr001,4,3,RS
ATL196906300,H,CIN,niekp001,9,4,RS
ATL196907010,H,CIN,jarvp101,5,4,RS
ATL196907020,H,CIN,britj101,9,4,RS
SFN196907030,A,SFN,stong102,5,4,RS
SFN196907041,A,SFN,pappm101,6,7,RS
SFN196907042,A,SFN,reedr001,3,7,RS
SFN196907050,A,SFN,niekp001,7,1,RS
SFN196907061,A,SFN,britj101,1,3,RS
SFN196907062,A,SFN,jarvp101,0,5,RS
LAN196907070,A,LAN,stong102,5,2,RS
LAN196907081,A,LAN,pappm101,3,5,RS
LAN196907082,A,LAN,reedr001,3,4,RS
LAN196907090,A,LAN,niekp001,1,3,RS
SDN196907100,A,SDN,britj101,3,1,RS
SDN196907110,A,SDN,jarvp101,6,3,RS
SDN196907120,A,SDN,stong102,5,7,RS
SDN196907130,A,SDN,niekp001,0,1,RS
CIN196907151,A,CIN,britj101,9,8,RS
CIN196907152,A,CIN,reedr001,4,10,RS
CIN196907160,A,CIN,jarvp101,7,10,RS
CIN196907170,A,CIN,niekp001,12,2,RS
ATL196907181,H,SDN,reedr001,6,2,RS
ATL196907182,H,SDN,britj101,6,3,RS
ATL196907190,H,SDN,stong102,1,6,RS
ATL196907200,H,SDN,jarvp101,10,0,RS
ATL196907240,H,MON,reedr001,9,6,RS
ATL196907250,H,MON,niekp001,7,8,RS
ATL196907260,H,MON,jarvp101,4,7,RS
ATL196907270,H,MON,britj101,8,2,RS
PHI196907301,A,PHI,pappm101,6,3,RS
PHI196907302,A,PHI,stong102,3,4,RS
PHI196907311,A,PHI,jarvp101,4,2,RS
PHI196907312,A,PHI,britj101,0,9,RS
NYN196908010,A,NYN,niekp001,4,5,RS
NYN196908020,A,NYN,reedr001,0,1,RS
NYN196908030,A,NYN,pappm101,5,6,RS
MON196908040,A,MON,stong102,1,7,RS
MON196908051,A,MON,britj101,1,0,RS
MON196908052,A,MON,jarvp101,4,3,RS
MON196908060,A,MON,niekp001,6,3,RS
ATL196908081,H,NYN,pappm101,1,4,RS
ATL196908082,H,NYN,reedr001,1,0,RS
ATL196908090,H,NYN,jarvp101,3,5,RS
ATL196908100,H,NYN,britj101,0,3,RS
ATL196908131,H,PHI,pappm101,4,2,RS
ATL196908132,H,PHI,jarvp101,0,7,RS
ATL196908140,H,PHI,niekp001,0,6,RS
ATL196908150,H,SLN,reedr001,8,2,RS
ATL196908160,H,SLN,britj101,1,8,RS
ATL196908170,H,SLN,pappm101,3,5,RS
CHN196908190,A,CHN,niekp001,0,3,RS
CHN196908200,A,CHN,reedr001,6,2,RS
CHN196908210,A,CHN,britj101,3,1,RS
SLN196908220,A,SLN,pappm101,2,4,RS
SLN196908230,A,SLN,niekp001,3,1,RS
SLN196908240,A,SLN,jarvp101,4,1,RS
PIT196908260,A,PIT,reedr001,6,4,RS
PIT196908270,A,PIT,niekp001,1,0,RS
PIT196908280,A,PIT,stong102,8,2,RS
ATL196908290,H,CHN,jarvp101,1,2,RS
ATL196908300,H,CHN,reedr001,4,5,RS
ATL196908310,H,CHN,niekp001,4,8,RS
ATL196909010,H,PIT,britj101,1,7,RS
ATL196909030,H,PIT,reedr001,8,1,RS
CIN196909050,A,CIN,niekp001,11,2,RS
CIN196909060,A,CIN,jarvp101,1,2,RS
CIN196909070,A,CIN,reedr001,7,3,RS
ATL196909080,H,LAN,stong102,0,2,RS
ATL196909090,H,LAN,niekp001,2,1,RS
ATL196909100,H,SFN,jarvp101,8,4,RS
ATL196909110,H,SFN,reedr001,5,3,RS
ATL196909120,H,HOU,stong102,4,3,RS
ATL196909130,H,HOU,niekp001,3,2,RS
ATL196909140,H,HOU,pappm101,3,2,RS
SFN196909150,A,SFN,jarvp101,1,4,RS
SFN196909160,A,SFN,reedr001,0,2,RS
LAN196909170,A,LAN,stong102,6,5,RS
LAN196909180,A,LAN,niekp001,2,5,RS
SDN196909190,A,SDN,pappm101,12,3,RS
SDN196909200,A,SDN,jarvp101,3,2,RS
SDN196909210,A,SDN,reedr001,8,2,RS
HOU196909220,A,HOU,niekp001,5,3,RS
HOU196909230,A,HOU,stong102,10,2,RS
HOU196909240,A,HOU,jarvp101,2,1,RS
ATL196909260,H,SDN,niekp001,10,4,RS
ATL196909270,H,SDN,reedr001,4,2,RS
ATL196909280,H,SDN,jarvp101,4,2,RS
ATL196909300,H,CIN,niekp001,3,2,RS
ATL196910020,H,CIN,mcqum103,3,8,RS
ATL196910040,H,NYN,niekp001,5,9,LC1
ATL196910050,H,NYN,reedr001,6,11,LC2
NYN196910060,A,NYN,jarvp101,4,7,LC3
