id,loc,opp,starter,rs,ra,round
ATL197608022,H,SDN,lacof001,0,7,RS
ATL197608030,H,SDN,messa101,7,3,RS
ATL197608040,H,SDN,ruthd001,1,0,RS
ATL197608050,H,SFN,niekp001,1,2,RS
ATL197608060,H,SFN,mortc102,7,0,RS
ATL197608070,H,SFN,messa101,4,3,RS
ATL197608081,H,SFN,ruthd001,2,1,RS
ATL197608082,H,SFN,lacof001,1,4,RS
PHI197608100,A,PHI,niekp001,2,1,RS
PHI197608110,A,PHI,mortc102,1,4,RS
PHI197608120,A,PHI,lacof001,4,3,RS
ATL197608130,H,SLN,ruthd001,0,8,RS
ATL197608140,H,SLN,messa101,0,4,RS
ATL197608150,H,SLN,niekp001,3,2,RS
CIN197608160,A,CIN,mortc102,4,3,RS
CIN197608170,A,CIN,lacof001,3,2,RS
CIN197608180,A,CIN,ruthd001,1,4,RS
CIN197608190,A,CIN,messa101,2,3,RS
SLN197608200,A,SLN,niekp001,4,6,RS
SLN197608210,A,SLN,mortc102,6,2,RS
SLN197608220,A,SLN,lacof001,0,8,RS
ATL197608230,H,PHI,ruthd001,2,4,RS
ATL197608240,H,PHI,messa101,3,14,RS
ATL197608250,H,PHI,niekp001,5,1,RS
CHN197608270,A,CHN,lacof001,4,9,RS
CHN197608280,A,CHN,ruthd001,2,5,RS
CHN197608290,A,CHN,niekp001,2,3,RS
ATL197608310,H,CHN,lacof001,5,3,RS
ATL197609010,H,CHN,ruthd001,5,7,RS
ATL197609030,H,CIN,niekp001,5,10,RS
ATL197609040,H,CIN,lacof001,1,5,RS
ATL197609050,H,CIN,ruthd001,4,6,RS
SFN197609060,A,SFN,dalcb101,3,4,RS
SFN197609070,A,SFN,niekp001,3,6,RS
SDN197609080,A,SDN,lacof001,3,1,RS
SDN197609090,A,SDN,ruthd001,3,4,RS
LAN197609121,A,LAN,niekp001,3,2,RS
LAN197609122,A,LAN,morer101,0,2,RS
LAN197609131,A,LAN,lacof001,5,1,RS
LAN197609132,A,LAN,eastj001,3,4,RS
ATL197609141,H,HOU,ruthd001,3,4,RS
ATL197609142,H,HOU,autra101,4,3,RS
ATL197609150,H,HOU,campr001,3,4,RS
ATL197609160,H,HOU,niekp001,5,3,RS
ATL197609171,H,LAN,lacof001,1,0,RS
ATL197609172,H,LAN,morer101,7,11,RS
ATL197609180,H,LAN,eastj001,5,2,RS
ATL197609190,H,LAN,ruthd001,1,8,RS
HOU197609210,A,HOU,niekp001,6,2,RS
HOU197609220,A,HOU,lacof001,2,5,RS
ATL197609240,H,SDN,eastj001,4,6,RS
ATL197609250,H,SDN,ruthd001,11,8,RS
ATL197609260,H,SDN,niekp001,10,4,RS
ATL197609280,H,SFN,lacof001,1,4,RS
ATL197609290,H,SFN,eastj001,0,9,RS
CIN197610010,A,CIN,ruthd001,2,5,RS
CIN197610020,A,CIN,niekp001,3,0,RS
CIN197610030,A,CIN,lacof001,1,11,RS
