id,loc,opp,starter,rs,ra,round
ATL199904050,H,PHI,glavt001,4,7,RS
ATL199904060,H,PHI,maddg002,11,3,RS
ATL199904070,H,PHI,smolj001,4,0,RS
ATL199904080,H,PHI,millk004,3,6,RS
ATL199904090,H,ARI,pereo001,3,2,RS
ATL199904100,H,ARI,glavt001,3,8,RS
ATL199904110,H,ARI,maddg002,3,2,RS
PHI199904120,A,PHI,smolj001,8,6,RS
PHI199904140,A,PHI,millk004,10,4,RS
COL199904170,A,COL,glavt001,4,5,RS
COL199904180,A,COL,maddg002,20,5,RS
LAN199904190,A,LAN,smolj001,11,3,RS
LAN199904200,A,LAN,millk004,4,5,RS
LAN199904210,A,LAN,pereo001,11,4,RS
FLO199904230,A,FLO,glavt001,1,9,RS
FLO199904240,A,FLO,maddg002,8,7,RS
FLO199904250,A,FLO,smolj001,5,1,RS
FLO199904260,A,FLO,millk004,5,3,RS
ATL199904270,H,PIT,pereo001,3,5,RS
ATL199904280,H,PIT,glavt001,5,4,RS
ATL199904290,H,PIT,maddg002,8,1,RS
ATL199904300,H,CIN,smolj001,3,0,RS
ATL199905010,H,CIN,millk004,5,1,RS
ATL199905020,H,CIN,pereo001,5,3,RS
ATL199905030,H,SLN,glavt001,4,2,RS
ATL199905040,H,SLN,maddg002,1,9,RS
ATL199905050,H,SLN,smolj001,12,3,RS
SDN199905070,A,SDN,millk004,3,4,RS
SDN199905080,A,SDN,glavt001,11,1,RS
SDN199905090,A,SDN,maddg002,0,5,RS
SFN199905100,A,SFN,smolj001,1,4,RS
SFN199905110,A,SFN,pereo001,9,8,RS
SFN199905120,A,SFN,millk004,1,5,RS
CHN199905140,A,CHN,glavt001,0,9,RS
CHN199905150,A,CHN,maddg002,1,5,RS
CHN199905160,A,CHN,smolj001,8,5,RS
ATL199905170,H,PIT,millk004,2,1,RS
ATL199905180,H,PIT,pereo001,12,4,RS
ATL199905190,H,PIT,glavt001,7,3,RS
ATL199905200,H,CHN,maddg002,5,6,RS
ATL199905210,H,CHN,chenb001,4,8,RS
ATL199905220,H,CHN,millk004,4,2,RS
ATL199905230,H,CHN,pereo001,1,5,RS
MIL199905240,A,MIL,glavt001,7,10,RS
MIL199905250,A,MIL,maddg002,5,2,RS
MIL199905260,A,MIL,chenb001,3,2,RS
MIL199905270,A,MIL,millk004,8,7,RS
ATL199905280,H,LAN,pereo001,4,2,RS
ATL199905290,H,LAN,glavt001,1,2,RS
ATL199905300,H,LAN,maddg002,4,5,RS
ATL199905310,H,COL,millk004,3,1,RS
ATL199906010,H,COL,smolj001,7,2,RS
ATL199906020,H,COL,pereo001,2,3,RS
BOS199906040,A,BOS,glavt001,1,5,RS
BOS199906050,A,BOS,maddg002,6,5,RS
BOS199906060,A,BOS,millk004,3,2,RS
ATL199906070,H,TBA,smolj001,9,5,RS
ATL199906080,H,TBA,pereo001,11,2,RS
ATL199906090,H,TBA,glavt001,4,3,RS
ATL199906110,H,BAL,maddg002,2,6,RS
ATL199906120,H,BAL,millk004,0,5,RS
ATL199906130,H,BAL,smolj001,1,22,RS
HOU199906140,A,HOU,pereo001,4,10,RS
HOU199906150,A,HOU,glavt001,4,3,RS
HOU199906160,A,HOU,maddg002,3,1,RS
HOU199906170,A,HOU,millk004,8,5,RS
ARI199906180,A,ARI,smolj001,6,0,RS
ARI199906190,A,ARI,pereo001,3,7,RS
ARI199906200,A,ARI,glavt001,10,4,RS
ATL199906220,H,MON,maddg002,1,2,RS
ATL199906230,H,MON,millk004,7,3,RS
ATL199906240,H,MON,smolj001,3,2,RS
ATL199906250,H,NYN,pereo001,2,10,RS
ATL199906260,H,NYN,glavt001,7,2,RS
ATL199906270,H,NYN,maddg002,1,0,RS
MON199906280,A,MON,millk004,13,5,RS
MON199906290,A,MON,smolj001,5,6,RS
MON199906300,A,MON,pereo001,5,7,RS
MON199907010,A,MON,glavt001,4,1,RS
NYN199907020,A,NYN,maddg002,16,0,RS
NYN199907030,A,NYN,millk004,3,0,RS
NYN199907040,A,NYN,smolj001,6,7,RS
ATL199907050,H,FLO,pereo001,6,5,RS
ATL199907060,H,FLO,glavt001,2,5,RS
ATL199907070,H,FLO,maddg002,7,3,RS
ATL199907080,H,FLO,millk004,5,2,RS
ATL199907090,H,BOS,chenb001,4,5,RS
ATL199907100,H,BOS,glavt001,2,1,RS
ATL199907110,H,BOS,maddg002,8,1,RS
NYA199907150,A,NYA,glavt001,6,2,RS
NYA199907160,A,NYA,maddg002,10,7,RS
NYA199907170,A,NYA,pereo001,4,11,RS
TOR199907180,A,TOR,millk004,2,3,RS
TOR199907190,A,TOR,chenb001,7,8,RS
TOR199907200,A,TOR,glavt001,6,11,RS
FLO199907210,A,FLO,maddg002,0,2,RS
FLO199907220,A,FLO,pereo001,6,3,RS
PHI199907231,A,PHI,millk004,5,6,RS
PHI199907232,A,PHI,chenb001,3,1,RS
PHI199907240,A,PHI,smolj001,3,4,RS
PHI199907250,A,PHI,glavt001,5,4,RS
ATL199907260,H,MIL,maddg002,6,1,RS
ATL199907270,H,MIL,millk004,10,2,RS
ATL199907280,H,MIL,chenb001,4,10,RS
ATL199907300,H,PHI,smolj001,2,9,RS
ATL199907310,H,PHI,glavt001,8,6,RS
ATL199908010,H,PHI,maddg002,12,4,RS
PIT199908030,A,PIT,millk004,1,7,RS
PIT199908040,A,PIT,smolj001,2,3,RS
PIT199908050,A,PIT,glavt001,6,3,RS
ATL199908060,H,SFN,maddg002,7,3,RS
ATL199908070,H,SFN,mulht001,15,4,RS
ATL199908080,H,SFN,millk004,2,5,RS
ATL199908090,H,HOU,smolj001,5,3,RS
ATL199908100,H,HOU,glavt001,6,4,RS
ATL199908110,H,HOU,maddg002,8,5,RS
LAN199908130,A,LAN,millk004,7,3,RS
LAN199908140,A,LAN,smolj001,1,8,RS
LAN199908150,A,LAN,glavt001,5,4,RS
COL199908160,A,COL,maddg002,14,6,RS
COL199908170,A,COL,mulht001,2,3,RS
COL199908180,A,COL,millk004,1,4,RS
COL199908190,A,COL,smolj001,9,7,RS
ATL199908200,H,SDN,glavt001,4,3,RS
ATL199908210,H,SDN,maddg002,6,2,RS
ATL199908220,H,SDN,mulht001,3,2,RS
ATL199908230,H,CIN,millk004,6,2,RS
ATL199908240,H,CIN,smolj001,6,4,RS
ATL199908250,H,CIN,glavt001,5,2,RS
SLN199908270,A,SLN,mulht001,2,1,RS
SLN199908280,A,SLN,millk004,3,0,RS
SLN199908290,A,SLN,smolj001,4,3,RS
CIN199908300,A,CIN,glavt001,3,11,RS
CIN199908310,A,CIN,maddg002,8,2,RS
CIN199909010,A,CIN,mulht001,8,7,RS
ATL199909030,H,ARI,millk004,7,3,RS
ATL199909040,H,ARI,smolj001,4,5,RS
ATL199909050,H,ARI,glavt001,5,7,RS
ATL199909060,H,SLN,maddg002,4,1,RS
ATL199909070,H,SLN,mulht001,3,2,RS
ATL199909080,H,SLN,millk004,5,4,RS
SFN199909100,A,SFN,smolj001,4,2,RS
SFN199909110,A,SFN,glavt001,2,3,RS
SFN199909120,A,SFN,maddg002,4,8,RS
SDN199909130,A,SDN,mulht001,0,3,RS
SDN199909140,A,SDN,millk004,11,4,RS
SDN199909150,A,SDN,smolj001,1,4,RS
ATL199909170,H,MON,glavt001,6,5,RS
ATL199909180,H,MON,maddg002,3,4,RS
ATL199909190,H,MON,millk004,5,1,RS
ATL199909210,H,NYN,smolj001,2,1,RS
ATL199909220,H,NYN,glavt001,5,2,RS
ATL199909230,H,NYN,maddg002,6,3,RS
MON199909240,A,MON,millk004,4,3,RS
MON199909250,A,MON,mulht001,5,3,RS
MON199909260,A,MON,smolj001,10,0,RS
NYN199909280,A,NYN,glavt001,9,3,RS
NYN199909290,A,NYN,maddg002,2,9,RS
NYN199909300,A,NYN,millk004,4,3,RS
ATL199910010,H,FLO,smolj001,4,1,RS
ATL199910020,H,FLO,chenb001,0,1,RS
ATL199910030,H,FLO,glavt001,18,0,RS
ATL199910050,H,HOU,maddg002,1,6,DV1
ATL199910060,H,HOU,millk004,5,1,DV2
HOU199910080,A,HOU,glavt001,5,3,DV3
HOU199910090,A,HOU,smolj001,7,5,DV4
ATL199910120,H,NYN,maddg002,4,2,LC1
ATL199910130,H,NYN,millk004,4,3,LC2
NYN199910150,A,NYN,glavt001,1,0,LC3
NYN199910160,A,NYN,smolj001,2,3,LC4
NYN199910170,A,NYN,maddg002,3,4,LC5
ATL199910190,H,NYN,millk004,10,9,LC6
ATL199910230,H,NYA,maddg002,1,4,WS1
ATL199910240,H,NYA,millk004,2,7,WS2
NYA199910260,A,NYA,glavt001,5,6,WS3
NYA199910270,A,NYA,smolj001,1,4,WS4
