id,loc,opp,starter,rs,ra,round
HOU196807170,A,HOU,britj101,2,5,RS
HOU196807180,A,HOU,jarvp101,7,1,RS
ATL196807190,H,PIT,reedr001,0,2,RS
ATL196807200,H,PIT,niekp001,1,2,RS
ATL196807210,H,PIT,pappm101,0,6,RS
ATL196807220,H,NYN,britj101,2,5,RS
ATL196807230,H,NYN,jarvp101,1,2,RS
ATL196807240,H,NYN,reedr001,3,2,RS
ATL196807250,H,NYN,niekp001,4,2,RS
PHI196807261,A,PHI,johnk102,5,4,RS
PHI196807262,A,PHI,pappm101,3,2,RS
PHI196807270,A,PHI,britj101,0,1,RS
PHI196807280,A,PHI,jarvp101,0,3,RS
PIT196807290,A,PIT,reedr001,2,3,RS
PIT196807301,A,PIT,johnk102,5,8,RS
PIT196807302,A,PIT,niekp001,4,5,RS
NYN196807310,A,NYN,pappm101,3,2,RS
NYN196808010,A,NYN,britj101,4,2,RS
ATL196808031,H,CIN,reedr001,1,0,RS
ATL196808032,H,CIN,jarvp101,3,5,RS
ATL196808040,H,CIN,niekp001,4,6,RS
ATL196808050,H,CHN,pappm101,6,1,RS
ATL196808060,H,CHN,jarvp101,3,4,RS
ATL196808070,H,CHN,stong102,10,2,RS
ATL196808080,H,CHN,reedr001,0,4,RS
ATL196808090,H,SLN,niekp001,0,1,RS
ATL196808100,H,SLN,pappm101,1,7,RS
ATL196808110,H,SLN,jarvp101,5,3,RS
CIN196808120,A,CIN,stong102,9,2,RS
CIN196808130,A,CIN,reedr001,8,9,RS
CIN196808140,A,CIN,niekp001,4,7,RS
SLN196808160,A,SLN,pappm101,5,1,RS
SLN196808170,A,SLN,jarvp101,3,2,RS
SLN196808180,A,SLN,reedr001,1,10,RS
CHN196808190,A,CHN,stong102,1,5,RS
CHN196808200,A,CHN,niekp001,5,6,RS
CHN196808211,A,CHN,pappm101,4,5,RS
CHN196808212,A,CHN,reedr001,5,13,RS
ATL196808230,H,PHI,jarvp101,6,0,RS
ATL196808240,H,PHI,stong102,3,4,RS
ATL196808250,H,PHI,niekp001,1,4,RS
ATL196808260,H,PIT,pappm101,0,4,RS
ATL196808270,H,PIT,reedr001,3,4,RS
PHI196808281,A,PHI,stong102,9,2,RS
PHI196808282,A,PHI,jarvp101,2,1,RS
PHI196808290,A,PHI,niekp001,6,0,RS
PIT196808300,A,PIT,pappm101,2,0,RS
PIT196808310,A,PIT,reedr001,0,8,RS
PIT196809010,A,PIT,jarvp101,8,7,RS
NYN196809021,A,NYN,stong102,3,1,RS
NYN196809022,A,NYN,niekp001,2,2,RS
NYN196809031,A,NYN,pappm101,3,4,RS
NYN196809032,A,NYN,britj101,7,6,RS
ATL196809060,H,HOU,jarvp101,7,1,RS
ATL196809070,H,HOU,niekp001,3,6,RS
ATL196809080,H,HOU,pappm101,4,1,RS
ATL196809090,H,SFN,stong102,2,1,RS
ATL196809100,H,SFN,santa101,2,4,RS
ATL196809110,H,SFN,jarvp101,3,1,RS
LAN196809130,A,LAN,niekp001,0,2,RS
LAN196809140,A,LAN,pappm101,0,3,RS
LAN196809150,A,LAN,stong102,5,2,RS
LAN196809160,A,LAN,reedr001,0,6,RS
HOU196809170,A,HOU,jarvp101,1,5,RS
HOU196809180,A,HOU,niekp001,2,0,RS
HOU196809190,A,HOU,pappm101,4,1,RS
SFN196809200,A,SFN,stong102,1,8,RS
SFN196809210,A,SFN,reedr001,2,1,RS
SFN196809220,A,SFN,jarvp101,2,10,RS
ATL196809240,H,NYN,niekp001,7,4,RS
ATL196809250,H,NYN,pappm101,0,3,RS
ATL196809270,H,LAN,reedr001,2,5,RS
ATL196809280,H,LAN,jarvp101,2,4,RS
ATL196809290,H,LAN,niekp001,2,1,RS
