id,loc,opp,starter,rs,ra,round
CIN197104050,A,CIN,niekp001,7,4,RS
CIN197104070,A,CIN,reedr001,2,1,RS
ATL197104090,H,PIT,jarvp101,2,8,RS
ATL197104100,H,PIT,niekp001,5,4,RS
ATL197104110,H,PIT,nashj101,3,1,RS
ATL197104120,H,CIN,reedr001,3,7,RS
ATL197104130,H,CIN,jarvp101,4,5,RS
ATL197104140,H,CIN,niekp001,3,8,RS
PHI197104160,A,PHI,nashj101,8,7,RS
PHI197104170,A,PHI,reedr001,6,2,RS
PHI197104180,A,PHI,jarvp101,5,4,RS
PIT197104200,A,PIT,niekp001,2,0,RS
PIT197104210,A,PIT,nashj101,2,10,RS
PIT197104220,A,PIT,reedr001,4,7,RS
ATL197104240,H,SDN,jarvp101,2,3,RS
ATL197104251,H,SDN,niekp001,2,3,RS
ATL197104252,H,SDN,stong102,4,3,RS
ATL197104270,H,SFN,reedr001,5,6,RS
ATL197104280,H,SFN,nashj101,3,5,RS
ATL197104290,H,SFN,jarvp101,2,5,RS
ATL197104300,H,LAN,niekp001,7,2,RS
ATL197105010,H,LAN,stong102,7,5,RS
ATL197105020,H,LAN,reedr001,4,1,RS
SDN197105040,A,SDN,jarvp101,2,3,RS
SDN197105051,A,SDN,niekp001,1,5,RS
SDN197105052,A,SDN,nashj101,3,1,RS
SFN197105070,A,SFN,stong102,3,4,RS
SFN197105080,A,SFN,reedr001,5,2,RS
SFN197105091,A,SFN,jarvp101,2,5,RS
SFN197105092,A,SFN,niekp001,6,5,RS
LAN197105110,A,LAN,nashj101,1,6,RS
LAN197105120,A,LAN,stong102,0,5,RS
ATL197105140,H,PHI,reedr001,3,2,RS
ATL197105150,H,PHI,niekp001,6,2,RS
ATL197105160,H,PHI,jarvp101,3,4,RS
ATL197105170,H,NYN,stong102,4,3,RS
ATL197105180,H,NYN,mcqum103,8,6,RS
ATL197105190,H,MON,nashj101,10,4,RS
ATL197105200,H,MON,niekp001,3,4,RS
NYN197105210,A,NYN,jarvp101,2,6,RS
NYN197105220,A,NYN,stong102,7,8,RS
NYN197105230,A,NYN,mcqum103,0,4,RS
MON197105240,A,MON,nashj101,9,4,RS
MON197105250,A,MON,niekp001,2,3,RS
MON197105260,A,MON,jarvp101,1,11,RS
MON197105270,A,MON,kellt102,4,1,RS
SLN197105280,A,SLN,reedr001,0,4,RS
SLN197105290,A,SLN,nashj101,7,8,RS
SLN197105300,A,SLN,niekp001,3,8,RS
SLN197105310,A,SLN,stong102,2,3,RS
ATL197106010,H,HOU,kellt102,6,7,RS
ATL197106020,H,HOU,reedr001,3,1,RS
ATL197106030,H,HOU,nashj101,5,2,RS
ATL197106040,H,CHN,niekp001,0,11,RS
ATL197106050,H,CHN,stong102,6,4,RS
ATL197106060,H,CHN,nashj101,3,6,RS
ATL197106070,H,SLN,reedr001,6,7,RS
ATL197106080,H,SLN,jarvp101,8,7,RS
ATL197106090,H,SLN,niekp001,8,3,RS
HOU197106100,A,HOU,kellt102,2,1,RS
HOU197106110,A,HOU,nashj101,4,5,RS
HOU197106120,A,HOU,reedr001,2,3,RS
HOU197106130,A,HOU,jarvp101,9,0,RS
CHN197106140,A,CHN,niekp001,2,3,RS
CHN197106150,A,CHN,kellt102,1,3,RS
CHN197106160,A,CHN,nashj101,6,5,RS
CIN197106170,A,CIN,reedr001,1,5,RS
CIN197106180,A,CIN,jarvp101,1,6,RS
CIN197106190,A,CIN,niekp001,9,3,RS
CIN197106201,A,CIN,stong102,4,5,RS
CIN197106202,A,CIN,kellt102,0,2,RS
ATL197106211,H,MON,nashj101,6,4,RS
ATL197106212,H,MON,barbs102,3,5,RS
ATL197106220,H,MON,reedr001,4,0,RS
ATL197106230,H,MON,jarvp101,3,6,RS
ATL197106251,H,CIN,kellt102,8,6,RS
ATL197106252,H,CIN,niekp001,10,3,RS
