id,loc,opp,starter,rs,ra,round
ATL197308250,H,PIT,niekp001,5,6,RS
ATL197308260,H,PIT,harrr102,8,6,RS
ATL197308280,H,CHN,schur101,6,9,RS
ATL197308290,H,CHN,mortc102,7,4,RS
SFN197308310,A,SFN,harrr102,10,4,RS
SFN197309010,A,SFN,niekp001,4,5,RS
SFN197309021,A,SFN,schur101,4,5,RS
SFN197309022,A,SFN,mortc102,3,11,RS
SDN197309030,A,SDN,leonm101,7,3,RS
SDN197309040,A,SDN,harrr102,3,0,RS
SDN197309050,A,SDN,niekp001,3,4,RS
ATL197309070,H,CIN,schur101,5,0,RS
ATL197309080,H,CIN,mortc102,3,2,RS
ATL197309091,H,CIN,harrr102,6,14,RS
ATL197309092,H,CIN,niekp001,0,7,RS
ATL197309100,H,SFN,fordw102,10,4,RS
ATL197309110,H,SFN,schur101,6,5,RS
ATL197309120,H,SFN,mortc102,10,4,RS
CIN197309140,A,CIN,harrr102,6,7,RS
CIN197309150,A,CIN,niekp001,2,3,RS
CIN197309160,A,CIN,schur101,3,4,RS
ATL197309170,H,SDN,mortc102,7,0,RS
ATL197309180,H,SDN,harrr102,4,9,RS
LAN197309190,A,LAN,niekp001,1,4,RS
LAN197309200,A,LAN,schur101,3,5,RS
HOU197309220,A,HOU,mortc102,4,2,RS
HOU197309230,A,HOU,harrr102,10,2,RS
ATL197309250,H,LAN,niekp001,1,5,RS
ATL197309260,H,LAN,schur101,8,9,RS
ATL197309290,H,HOU,mortc102,7,0,RS
ATL197309300,H,HOU,fordw102,3,5,RS
