id,loc,opp,starter,rs,ra,round
PHI198504090,A,PHI,mahlr001,6,0,RS
PHI198504110,A,PHI,perep001,6,3,RS
ATL198504120,H,SDN,campr001,3,7,RS
ATL198504130,H,SDN,bedrs001,7,5,RS
ATL198504140,H,SDN,mahlr001,3,1,RS
ATL198504150,H,CIN,perep001,8,9,RS
ATL198504160,H,CIN,barkl001,1,2,RS
ATL198504170,H,CIN,bedrs001,1,6,RS
ATL198504190,H,HOU,mahlr001,9,5,RS
ATL198504200,H,HOU,perep001,1,8,RS
ATL198504210,H,HOU,barkl001,2,4,RS
SDN198504220,A,SDN,bedrs001,3,5,RS
SDN198504230,A,SDN,mahlr001,4,2,RS
SDN198504240,A,SDN,perep001,1,3,RS
HOU198504250,A,HOU,barkl001,3,2,RS
HOU198504260,A,HOU,bedrs001,2,3,RS
HOU198504270,A,HOU,mahlr001,8,2,RS
HOU198504280,A,HOU,perep001,1,2,RS
CIN198504300,A,CIN,bedrs001,8,4,RS
CIN198505010,A,CIN,mahlr001,17,9,RS
ATL198505030,H,MON,barkl001,2,9,RS
ATL198505040,H,MON,perep001,3,9,RS
ATL198505050,H,MON,mahlr001,6,1,RS
NYN198505070,A,NYN,bedrs001,3,5,RS
NYN198505080,A,NYN,barkl001,0,4,RS
MON198505100,A,MON,mahlr001,0,5,RS
MON198505110,A,MON,bedrs001,0,3,RS
MON198505120,A,MON,mcmuc001,0,4,RS
ATL198505130,H,NYN,barkl001,1,0,RS
ATL198505140,H,NYN,mahlr001,1,3,RS
ATL198505150,H,PHI,bedrs001,3,2,RS
ATL198505160,H,PHI,smitz001,6,3,RS
ATL198505170,H,CHN,barkl001,5,7,RS
ATL198505180,H,CHN,mahlr001,4,3,RS
ATL198505190,H,CHN,bedrs001,3,0,RS
SLN198505200,A,SLN,smitz001,0,14,RS
SLN198505210,A,SLN,barkl001,3,6,RS
SLN198505220,A,SLN,mahlr001,3,5,RS
ATL198505240,H,PIT,bedrs001,2,4,RS
ATL198505250,H,PIT,perep001,2,8,RS
ATL198505260,H,PIT,mahlr001,5,4,RS
ATL198505280,H,SLN,barkl001,3,9,RS
ATL198505290,H,SLN,bedrs001,5,3,RS
ATL198505300,H,SLN,mahlr001,0,6,RS
PIT198505310,A,PIT,perep001,8,2,RS
PIT198506010,A,PIT,shies001,3,6,RS
PIT198506020,A,PIT,bedrs001,0,5,RS
CHN198506040,A,CHN,mahlr001,3,5,RS
CHN198506050,A,CHN,shies001,4,2,RS
ATL198506070,H,LAN,bedrs001,2,7,RS
