id,loc,opp,starter,rs,ra,round
ATL197908100,H,HOU,soloe101,1,2,RS
ATL197908120,H,HOU,niekp001,3,2,RS
ATL197908140,H,NYN,brizt001,5,18,RS
ATL197908150,H,NYN,mahlm001,3,6,RS
ATL197908160,H,NYN,niekp001,3,6,RS
MON197908170,A,MON,soloe101,0,1,RS
MON197908180,A,MON,hannp101,1,2,RS
MON197908190,A,MON,brizt001,1,5,RS
PHI197908200,A,PHI,niekp001,5,2,RS
PHI197908210,A,PHI,matur101,5,4,RS
PHI197908220,A,PHI,soloe101,4,3,RS
ATL197908240,H,MON,niekp001,0,2,RS
NYN197908270,A,NYN,soloe101,5,1,RS
NYN197908280,A,NYN,niekp001,6,4,RS
NYN197908290,A,NYN,matur101,5,4,RS
ATL197908310,H,PHI,brizt001,2,6,RS
ATL197909010,H,PHI,niekp001,4,6,RS
ATL197909020,H,PHI,soloe101,1,2,RS
ATL197909030,H,CIN,matur101,5,6,RS
ATL197909040,H,CIN,mcwil001,7,6,RS
ATL197909050,H,LAN,niekp001,3,5,RS
ATL197909060,H,LAN,hannp101,6,2,RS
ATL197909070,H,SDN,soloe101,0,8,RS
ATL197909080,H,SDN,matur101,2,9,RS
ATL197909090,H,SDN,niekp001,1,4,RS
SFN197909110,A,SFN,mcwil001,2,1,RS
SFN197909120,A,SFN,soloe101,3,4,RS
SFN197909130,A,SFN,niekp001,4,1,RS
SDN197909140,A,SDN,boggt001,10,7,RS
SDN197909150,A,SDN,matur101,6,1,RS
LAN197909170,A,LAN,niekp001,4,9,RS
LAN197909180,A,LAN,soloe101,1,6,RS
HOU197909190,A,HOU,mcwil001,6,5,RS
HOU197909200,A,HOU,boggt001,1,7,RS
ATL197909220,H,SFN,niekp001,10,2,RS
ATL197909230,H,SFN,matur101,1,2,RS
ATL197909241,H,HOU,mcwil001,5,4,RS
ATL197909242,H,HOU,soloe101,8,1,RS
ATL197909250,H,HOU,boggt001,0,8,RS
ATL197909260,H,HOU,niekp001,9,4,RS
CIN197909280,A,CIN,soloe101,0,3,RS
CIN197909290,A,CIN,mcwil001,2,0,RS
CIN197909300,A,CIN,niekp001,7,2,RS
