id,loc,opp,starter,rs,ra,round
ATL199504260,H,SFN,maddg002,12,5,RS
ATL199504270,H,SFN,glavt001,6,4,RS
LAN199504280,A,LAN,avers001,1,9,RS
LAN199504290,A,LAN,merck001,4,3,RS
LAN199504300,A,LAN,smolj001,6,3,RS
FLO199505020,A,FLO,maddg002,7,1,RS
FLO199505030,A,FLO,glavt001,6,4,RS
FLO199505040,A,FLO,mcmig001,6,3,RS
ATL199505050,H,PHI,merck001,4,9,RS
ATL199505060,H,PHI,smolj001,1,3,RS
ATL199505070,H,PHI,maddg002,4,5,RS
ATL199505080,H,PHI,glavt001,2,3,RS
NYN199505090,A,NYN,avers001,3,2,RS
NYN199505100,A,NYN,merck001,2,5,RS
NYN199505110,A,NYN,smolj001,3,5,RS
ATL199505120,H,CIN,maddg002,4,5,RS
ATL199505130,H,CIN,glavt001,9,6,RS
ATL199505140,H,CIN,avers001,3,5,RS
ATL199505150,H,COL,merck001,4,0,RS
ATL199505160,H,COL,smolj001,15,3,RS
ATL199505170,H,COL,maddg002,5,6,RS
ATL199505180,H,COL,glavt001,3,2,RS
ATL199505190,H,FLO,avers001,4,0,RS
ATL199505200,H,FLO,merck001,8,7,RS
ATL199505210,H,FLO,smolj001,5,1,RS
SLN199505230,A,SLN,maddg002,7,1,RS
SLN199505240,A,SLN,glavt001,9,5,RS
SLN199505250,A,SLN,avers001,1,4,RS
HOU199505260,A,HOU,merck001,8,3,RS
HOU199505270,A,HOU,smolj001,2,3,RS
HOU199505280,A,HOU,maddg002,3,1,RS
CHN199505290,A,CHN,glavt001,2,1,RS
CHN199505310,A,CHN,avers001,1,4,RS
ATL199506010,H,LAN,merck001,3,6,RS
ATL199506020,H,HOU,smolj001,2,7,RS
ATL199506030,H,HOU,maddg002,1,2,RS
ATL199506040,H,HOU,glavt001,2,6,RS
ATL199506050,H,CHN,avers001,7,5,RS
ATL199506060,H,CHN,merck001,17,3,RS
ATL199506070,H,CHN,smolj001,4,3,RS
ATL199506090,H,SLN,maddg002,3,2,RS
ATL199506100,H,SLN,glavt001,3,7,RS
ATL199506110,H,SLN,avers001,4,8,RS
MON199506130,A,MON,merck001,2,11,RS
MON199506140,A,MON,smolj001,7,3,RS
MON199506150,A,MON,maddg002,2,0,RS
COL199506160,A,COL,glavt001,2,0,RS
COL199506170,A,COL,avers001,7,1,RS
COL199506180,A,COL,merck001,9,4,RS
CIN199506190,A,CIN,smolj001,10,0,RS
CIN199506200,A,CIN,maddg002,10,2,RS
CIN199506210,A,CIN,glavt001,1,3,RS
CIN199506220,A,CIN,avers001,8,9,RS
ATL199506230,H,NYN,merck001,3,9,RS
ATL199506240,H,NYN,smolj001,5,4,RS
ATL199506250,H,NYN,maddg002,4,2,RS
ATL199506260,H,MON,glavt001,4,3,RS
ATL199506270,H,MON,avers001,0,3,RS
ATL199506280,H,MON,merck001,4,3,RS
PHI199506300,A,PHI,smolj001,1,3,RS
PHI199507010,A,PHI,maddg002,3,1,RS
PHI199507020,A,PHI,glavt001,5,3,RS
PHI199507030,A,PHI,avers001,10,4,RS
ATL199507040,H,LAN,merck001,3,2,RS
ATL199507050,H,LAN,smolj001,4,1,RS
ATL199507060,H,LAN,maddg002,1,0,RS
ATL199507070,H,SFN,glavt001,8,4,RS
ATL199507080,H,SFN,avers001,9,4,RS
ATL199507090,H,SFN,merck001,3,2,RS
PIT199507120,A,PIT,smolj001,1,2,RS
