id,loc,opp,starter,rs,ra,round
ATL196709020,H,LAN,jarvp101,8,2,RS
ATL196709030,H,LAN,niekp001,7,1,RS
ATL196709041,H,PHI,carrc103,8,2,RS
ATL196709042,H,PHI,clont101,8,1,RS
ATL196709050,H,PHI,johnk102,3,4,RS
PIT196709061,A,PIT,lemad102,4,1,RS
PIT196709062,A,PIT,jarvp101,1,4,RS
PIT196709070,A,PIT,niekp001,2,4,RS
PHI196709080,A,PHI,carrc103,1,4,RS
PHI196709090,A,PHI,clont101,3,4,RS
PHI196709100,A,PHI,johnk102,5,10,RS
ATL196709120,H,NYN,lemad102,4,3,RS
ATL196709130,H,NYN,jarvp101,1,2,RS
ATL196709140,H,NYN,niekp001,5,4,RS
ATL196709150,H,CHN,carrc103,1,7,RS
ATL196709160,H,CHN,johnk102,2,3,RS
ATL196709170,H,CHN,lemad102,3,5,RS
ATL196709180,H,CIN,jarvp101,0,4,RS
ATL196709190,H,CIN,niekp001,1,3,RS
ATL196709200,H,CIN,britj101,4,9,RS
SLN196709210,A,SLN,reedr001,4,2,RS
SLN196709220,A,SLN,lemad102,4,5,RS
SLN196709230,A,SLN,jarvp101,2,1,RS
SLN196709240,A,SLN,niekp001,4,5,RS
CIN196709260,A,CIN,reedr001,4,3,RS
CIN196709281,A,CIN,kelld102,0,8,RS
CIN196709282,A,CIN,jarvp101,1,9,RS
ATL196709290,H,SLN,stong102,1,3,RS
ATL196709300,H,SLN,britj101,1,3,RS
ATL196710010,H,SLN,reedr001,2,5,RS
