id,loc,opp,starter,rs,ra,round
NYN201704030,A,NYN,tehej001,0,6,RS
NYN201704050,A,NYN,colob001,3,1,RS
NYN201704060,A,NYN,garcj004,2,6,RS
PIT201704070,A,PIT,foltm001,4,5,RS
PIT201704080,A,PIT,dickr001,4,6,RS
PIT201704090,A,PIT,tehej001,5,6,RS
MIA201704110,A,MIA,colob001,4,8,RS
MIA201704120,A,MIA,garcj004,5,4,RS
ATL201704140,H,SDN,tehej001,5,2,RS
ATL201704150,H,SDN,dickr001,4,2,RS
ATL201704160,H,SDN,colob001,9,2,RS
ATL201704170,H,SDN,garcj004,5,4,RS
ATL201704180,H,WAS,foltm001,1,3,RS
ATL201704190,H,WAS,tehej001,4,14,RS
ATL201704200,H,WAS,dickr001,2,3,RS
PHI201704210,A,PHI,colob001,3,4,RS
PHI201704220,A,PHI,garcj004,3,4,RS
PHI201704230,A,PHI,foltm001,2,5,RS
NYN201704260,A,NYN,tehej001,8,2,RS
NYN201704270,A,NYN,dickr001,7,5,RS
MIL201704280,A,MIL,colob001,10,8,RS
MIL201704290,A,MIL,garcj004,11,3,RS
MIL201704300,A,MIL,foltm001,3,4,RS
ATL201705010,H,NYN,tehej001,5,7,RS
ATL201705020,H,NYN,dickr001,9,7,RS
ATL201705030,H,NYN,colob001,5,16,RS
ATL201705050,H,SLN,foltm001,0,10,RS
ATL201705060,H,SLN,tehej001,3,5,RS
ATL201705070,H,SLN,dickr001,4,6,RS
HOU201705090,A,HOU,colob001,3,8,RS
HOU201705100,A,HOU,garcj004,2,4,RS
MIA201705120,A,MIA,foltm001,8,4,RS
MIA201705130,A,MIA,tehej001,3,1,RS
MIA201705140,A,MIA,dickr001,1,3,RS
TOR201705150,A,TOR,colob001,10,6,RS
TOR201705160,A,TOR,garcj004,9,5,RS
ATL201705170,H,TOR,foltm001,8,4,RS
ATL201705180,H,TOR,tehej001,0,9,RS
ATL201705190,H,WAS,dickr001,7,4,RS
ATL201705200,H,WAS,colob001,5,2,RS
ATL201705210,H,WAS,garcj004,2,3,RS
ATL201705220,H,PIT,foltm001,5,2,RS
ATL201705230,H,PIT,dickr001,6,5,RS
ATL201705240,H,PIT,tehej001,5,12,RS
ATL201705250,H,PIT,colob001,4,9,RS
SFN201705260,A,SFN,garcj004,2,0,RS
SFN201705270,A,SFN,foltm001,3,6,RS
SFN201705280,A,SFN,dickr001,1,7,RS
ANA201705290,A,ANA,tehej001,6,3,RS
ANA201705300,A,ANA,colob001,3,9,RS
