id,loc,opp,starter,rs,ra,round
ATL200404060,H,NYN,ortir001,2,7,RS
ATL200404070,H,NYN,hampm001,18,10,RS
ATL200404080,H,NYN,thomj005,10,8,RS
ATL200404090,H,CHN,ramih002,1,2,RS
ATL200404100,H,CHN,wrigj002,5,2,RS
ATL200404110,H,CHN,ortir001,2,10,RS
NYN200404120,A,NYN,hampm001,6,10,RS
NYN200404140,A,NYN,thomj005,6,1,RS
NYN200404150,A,NYN,ramih002,0,4,RS
ATL200404160,H,FLO,wrigj002,5,4,RS
ATL200404170,H,FLO,ortir001,4,1,RS
ATL200404180,H,FLO,hampm001,3,2,RS
CIN200404200,A,CIN,thomj005,2,3,RS
CIN200404210,A,CIN,ramih002,9,5,RS
CIN200404220,A,CIN,wrigj002,3,5,RS
FLO200404230,A,FLO,ortir001,6,1,RS
FLO200404240,A,FLO,hampm001,4,7,RS
FLO200404250,A,FLO,thomj005,7,2,RS
SFN200404260,A,SFN,ramih002,2,3,RS
SFN200404270,A,SFN,wrigj002,12,3,RS
SFN200404280,A,SFN,ortir001,7,10,RS
COL200405011,A,COL,hampm001,2,3,RS
COL200405012,A,COL,thomj005,11,7,RS
COL200405020,A,COL,ramih002,4,13,RS
ATL200405040,H,SDN,ortir001,4,2,RS
ATL200405050,H,SDN,wrigj002,0,2,RS
ATL200405060,H,SDN,hampm001,3,7,RS
ATL200405070,H,HOU,thomj005,3,5,RS
ATL200405080,H,HOU,ramih002,5,4,RS
ATL200405090,H,HOU,ortir001,1,2,RS
SLN200405110,A,SLN,wrigj002,1,5,RS
SLN200405120,A,SLN,hampm001,2,5,RS
SLN200405130,A,SLN,thomj005,6,5,RS
MIL200405140,A,MIL,ramih002,2,0,RS
MIL200405150,A,MIL,ortir001,11,6,RS
MIL200405160,A,MIL,wrigj002,1,4,RS
ATL200405180,H,ARI,hampm001,0,2,RS
ATL200405190,H,ARI,thomj005,4,6,RS
ATL200405200,H,ARI,ramih002,5,1,RS
ATL200405210,H,LAN,ortir001,2,0,RS
ATL200405220,H,LAN,wrigj002,4,7,RS
ATL200405230,H,LAN,hampm001,5,1,RS
MON200405240,A,MON,thomj005,5,0,RS
MON200405250,A,MON,ramih002,1,3,RS
MON200405260,A,MON,ortir001,6,1,RS
PHI200405270,A,PHI,wrigj002,6,1,RS
PHI200405280,A,PHI,hampm001,2,3,RS
PHI200405290,A,PHI,thomj005,9,3,RS
PHI200405300,A,PHI,smitt001,1,4,RS
ATL200405310,H,MON,ortir001,8,2,RS
ATL200406010,H,MON,wrigj002,7,6,RS
ATL200406020,H,MON,hampm001,4,8,RS
ATL200406030,H,PHI,thomj005,8,4,RS
ATL200406040,H,PHI,smitt001,1,9,RS
ATL200406050,H,PHI,ortir001,3,5,RS
ATL200406060,H,PHI,wrigj002,6,4,RS
DET200406080,A,DET,hampm001,4,3,RS
DET200406090,A,DET,thomj005,2,4,RS
DET200406100,A,DET,ortir001,4,7,RS
CHA200406110,A,CHA,wrigj002,6,4,RS
CHA200406120,A,CHA,thomj005,8,10,RS
CHA200406130,A,CHA,smitt001,3,10,RS
ATL200406150,H,KCA,ortir001,3,2,RS
ATL200406160,H,KCA,wrigj002,4,10,RS
ATL200406170,H,KCA,thomj005,4,10,RS
ATL200406180,H,CLE,hampm001,2,4,RS
ATL200406190,H,CLE,byrdp001,4,0,RS
ATL200406200,H,CLE,ortir001,2,5,RS
FLO200406220,A,FLO,wrigj002,3,4,RS
FLO200406230,A,FLO,thomj005,0,6,RS
FLO200406240,A,FLO,hampm001,9,4,RS
BAL200406250,A,BAL,byrdp001,0,5,RS
