id,loc,opp,starter,rs,ra,round
ATL196604120,H,PIT,clont101,2,3,RS
ATL196604130,H,PIT,johnk102,0,6,RS
NYN196604150,A,NYN,lemad102,3,2,RS
NYN196604160,A,NYN,fisch101,1,3,RS
NYN196604170,A,NYN,clont101,4,5,RS
PHI196604190,A,PHI,blasw101,3,1,RS
PHI196604200,A,PHI,johnk102,8,1,RS
PHI196604210,A,PHI,lemad102,5,4,RS
ATL196604220,H,NYN,clont101,8,4,RS
ATL196604230,H,NYN,fisch101,5,4,RS
ATL196604241,H,NYN,blasw101,5,2,RS
ATL196604242,H,NYN,lemad102,3,4,RS
SFN196604250,A,SFN,johnk102,5,0,RS
SFN196604260,A,SFN,clont101,11,3,RS
LAN196604270,A,LAN,fisch101,1,4,RS
LAN196604280,A,LAN,blasw101,2,8,RS
ATL196604290,H,HOU,lemad102,4,3,RS
ATL196604300,H,HOU,johnk102,4,5,RS
ATL196605010,H,HOU,clont101,1,7,RS
ATL196605030,H,PHI,carrc103,9,8,RS
ATL196605040,H,PHI,johnk102,1,2,RS
ATL196605050,H,PHI,clont101,4,3,RS
HOU196605060,A,HOU,lemad102,6,0,RS
HOU196605070,A,HOU,blasw101,0,3,RS
HOU196605080,A,HOU,johnk102,4,5,RS
ATL196605090,H,CIN,clont101,4,7,RS
ATL196605101,H,CIN,lemad102,2,8,RS
ATL196605102,H,CIN,fisch101,0,8,RS
ATL196605110,H,CIN,clont101,8,1,RS
SLN196605120,A,SLN,blasw101,3,4,RS
SLN196605130,A,SLN,johnk102,0,8,RS
SLN196605140,A,SLN,lemad102,3,0,RS
SLN196605150,A,SLN,clont101,3,5,RS
PIT196605170,A,PIT,blasw101,2,5,RS
PIT196605180,A,PIT,johnk102,4,2,RS
ATL196605200,H,CHN,lemad102,12,2,RS
ATL196605210,H,CHN,clont101,6,7,RS
ATL196605221,H,CHN,blasw101,5,2,RS
ATL196605222,H,CHN,johnk102,3,4,RS
CIN196605230,A,CIN,fisch101,6,4,RS
CIN196605240,A,CIN,lemad102,2,8,RS
CIN196605250,A,CIN,clont101,2,6,RS
CHN196605270,A,CHN,blasw101,5,3,RS
CHN196605280,A,CHN,lemad102,5,8,RS
CHN196605290,A,CHN,fisch101,2,3,RS
ATL196605300,H,LAN,clont101,6,10,RS
ATL196605310,H,LAN,blasw101,2,6,RS
ATL196606010,H,SFN,johnk102,3,4,RS
ATL196606020,H,SFN,lemad102,0,5,RS
ATL196606030,H,SLN,fisch101,2,3,RS
ATL196606041,H,SLN,umbaa101,2,1,RS
ATL196606042,H,SLN,clont101,4,1,RS
ATL196606050,H,SLN,carrc103,14,4,RS
NYN196606070,A,NYN,lemad102,11,6,RS
NYN196606080,A,NYN,fisch101,7,6,RS
NYN196606090,A,NYN,clont101,8,4,RS
PIT196606100,A,PIT,johnk102,8,2,RS
PIT196606110,A,PIT,umbaa101,3,5,RS
PIT196606120,A,PIT,lemad102,8,11,RS
PHI196606131,A,PHI,clont101,2,6,RS
PHI196606132,A,PHI,blasw101,4,6,RS
PHI196606140,A,PHI,johnk102,11,6,RS
ATL196606150,H,NYN,lemad102,4,5,RS
ATL196606160,H,NYN,clont101,17,1,RS
ATL196606170,H,PIT,carrc103,2,4,RS
ATL196606180,H,PIT,blasw101,6,9,RS
ATL196606190,H,PIT,johnk102,1,2,RS
ATL196606200,H,PHI,clont101,7,5,RS
ATL196606210,H,PHI,lemad102,4,1,RS
ATL196606220,H,PHI,jay-j101,3,7,RS
ATL196606240,H,LAN,blasw101,0,4,RS
ATL196606251,H,LAN,johnk102,5,4,RS
ATL196606252,H,LAN,clont101,4,3,RS
ATL196606260,H,LAN,lemad102,1,2,RS
ATL196606270,H,CHN,jay-j101,1,5,RS
ATL196606280,H,CHN,umbaa101,4,2,RS
ATL196606290,H,CHN,clont101,5,9,RS
SFN196606300,A,SFN,johnk102,1,3,RS
SFN196607010,A,SFN,lemad102,5,9,RS
SFN196607020,A,SFN,jay-j101,3,1,RS
SFN196607030,A,SFN,clont101,17,3,RS
HOU196607040,A,HOU,johnk102,3,2,RS
HOU196607050,A,HOU,lemad102,9,4,RS
HOU196607060,A,HOU,schwd101,8,1,RS
LAN196607070,A,LAN,jay-j101,2,3,RS
LAN196607080,A,LAN,clont101,6,7,RS
LAN196607090,A,LAN,johnk102,5,2,RS
LAN196607100,A,LAN,lemad102,2,0,RS
ATL196607140,H,HOU,clont101,7,6,RS
ATL196607160,H,HOU,johnk102,1,1,RS
ATL196607170,H,CIN,lemad102,9,6,RS
ATL196607180,H,CIN,schwd101,9,8,RS
SLN196607190,A,SLN,clont101,9,10,RS
SLN196607200,A,SLN,johnk102,3,6,RS
SLN196607210,A,SLN,lemad102,4,7,RS
CIN196607220,A,CIN,schwd101,2,8,RS
CIN196607241,A,CIN,clont101,3,4,RS
CIN196607242,A,CIN,johnk102,5,4,RS
ATL196607260,H,SLN,lemad102,3,4,RS
ATL196607270,H,SLN,jay-j101,7,9,RS
ATL196607280,H,SLN,schwd101,5,7,RS
ATL196607290,H,SFN,clont101,7,6,RS
ATL196607301,H,SFN,johnk102,6,5,RS
ATL196607302,H,SFN,lemad102,15,2,RS
ATL196607310,H,SFN,kelld102,3,4,RS
CHN196608020,A,CHN,clont101,5,6,RS
CHN196608030,A,CHN,johnk102,2,0,RS
CHN196608040,A,CHN,lemad102,2,5,RS
PHI196608050,A,PHI,kelld102,9,2,RS
PHI196608060,A,PHI,jay-j101,5,6,RS
PHI196608070,A,PHI,clont101,3,0,RS
ATL196608080,H,LAN,johnk102,10,9,RS
ATL196608090,H,LAN,lemad102,2,1,RS
ATL196608100,H,LAN,kelld102,3,1,RS
ATL196608131,H,PHI,johnk102,2,4,RS
ATL196608132,H,PHI,jarvp101,4,7,RS
ATL196608140,H,PHI,lemad102,7,1,RS
HOU196608150,A,HOU,clont101,4,2,RS
HOU196608160,A,HOU,kelld102,4,2,RS
HOU196608170,A,HOU,jarvp101,6,1,RS
SFN196608190,A,SFN,lemad102,8,5,RS
SFN196608200,A,SFN,clont101,1,6,RS
SFN196608210,A,SFN,johnk102,4,9,RS
LAN196608220,A,LAN,kelld102,3,4,RS
LAN196608230,A,LAN,jay-j101,7,8,RS
LAN196608240,A,LAN,clont101,1,2,RS
ATL196608260,H,NYN,johnk102,6,3,RS
ATL196608270,H,NYN,kelld102,3,0,RS
ATL196608280,H,NYN,jarvp101,8,4,RS
ATL196608290,H,CHN,clont101,2,4,RS
ATL196608300,H,CHN,jay-j101,3,5,RS
SLN196608310,A,SLN,johnk102,8,5,RS
SLN196609010,A,SLN,kelld102,4,7,RS
ATL196609021,H,HOU,clont101,6,5,RS
ATL196609022,H,HOU,jarvp101,2,1,RS
ATL196609031,H,HOU,vaugc101,12,2,RS
ATL196609032,H,HOU,johnk102,6,4,RS
ATL196609040,H,HOU,schwd101,2,0,RS
PIT196609051,A,PIT,kelld102,5,13,RS
PIT196609052,A,PIT,clont101,7,5,RS
PIT196609060,A,PIT,jarvp101,4,1,RS
PIT196609070,A,PIT,johnk102,8,3,RS
NYN196609090,A,NYN,kelld102,8,3,RS
NYN196609100,A,NYN,clont101,3,2,RS
NYN196609110,A,NYN,jarvp101,8,3,RS
CHN196609130,A,CHN,johnk102,10,2,RS
CHN196609140,A,CHN,kelld102,3,1,RS
CHN196609150,A,CHN,clont101,2,8,RS
ATL196609160,H,CIN,jarvp101,7,0,RS
ATL196609170,H,CIN,schwd101,3,1,RS
ATL196609180,H,CIN,johnk102,9,4,RS
ATL196609200,H,SLN,clont101,5,1,RS
ATL196609210,H,SLN,kelld102,4,0,RS
ATL196609220,H,PIT,jarvp101,14,1,RS
ATL196609230,H,PIT,schwd101,0,3,RS
ATL196609240,H,PIT,clont101,6,8,RS
ATL196609250,H,PIT,kelld102,6,2,RS
ATL196609260,H,SFN,reedr001,2,8,RS
ATL196609270,H,SFN,jarvp101,3,6,RS
ATL196609280,H,SFN,clont101,2,5,RS
CIN196610011,A,CIN,kelld102,5,11,RS
CIN196610012,A,CIN,schwd101,6,3,RS
CIN196610020,A,CIN,reedr001,4,2,RS
