id,loc,opp,starter,rs,ra,round
ATL197406290,H,CIN,reedr001,1,2,RS
ATL197406300,H,CIN,mortc102,7,3,RS
ATL197407010,H,HOU,niekp001,0,3,RS
ATL197407020,H,HOU,harrr102,1,5,RS
ATL197407030,H,HOU,caprb101,5,4,RS
ATL197407040,H,HOU,reedr001,3,4,RS
CHN197407051,A,CHN,mortc102,1,4,RS
CHN197407052,A,CHN,niekp001,2,3,RS
CHN197407060,A,CHN,harrr102,3,2,RS
CHN197407070,A,CHN,caprb101,3,4,RS
PIT197407080,A,PIT,leonm101,5,0,RS
PIT197407090,A,PIT,niekp001,4,5,RS
PIT197407100,A,PIT,mortc102,10,5,RS
SLN197407121,A,SLN,harrr102,7,3,RS
SLN197407122,A,SLN,caprb101,0,10,RS
SLN197407130,A,SLN,reedr001,8,1,RS
SLN197407140,A,SLN,niekp001,7,0,RS
ATL197407150,H,CHN,mortc102,3,7,RS
ATL197407160,H,CHN,harrr102,2,7,RS
ATL197407170,H,CHN,caprb101,7,2,RS
ATL197407180,H,PIT,reedr001,0,4,RS
ATL197407190,H,PIT,niekp001,0,2,RS
ATL197407200,H,PIT,mortc102,6,7,RS
ATL197407210,H,PIT,caprb101,2,6,RS
ATL197407250,H,SDN,reedr001,1,0,RS
ATL197407270,H,LAN,niekp001,10,0,RS
ATL197407280,H,LAN,caprb101,3,2,RS
ATL197407290,H,LAN,reedr001,2,10,RS
ATL197407300,H,SFN,mortc102,3,6,RS
ATL197407310,H,SFN,niekp001,9,0,RS
SFN197408030,A,SFN,caprb101,1,3,RS
SFN197408041,A,SFN,reedr001,4,2,RS
SFN197408042,A,SFN,leonm101,2,5,RS
SDN197408050,A,SDN,mortc102,9,7,RS
SDN197408060,A,SDN,niekp001,5,2,RS
HOU197408070,A,HOU,niekj001,4,6,RS
HOU197408080,A,HOU,reedr001,1,0,RS
PHI197408090,A,PHI,mortc102,3,2,RS
PHI197408100,A,PHI,niekp001,11,4,RS
PHI197408110,A,PHI,niekj001,6,5,RS
ATL197408130,H,MON,reedr001,4,3,RS
ATL197408140,H,MON,mortc102,6,1,RS
ATL197408160,H,PHI,niekp001,3,6,RS
ATL197408170,H,PHI,caprb101,7,6,RS
ATL197408180,H,PHI,reedr001,4,7,RS
ATL197408190,H,SLN,mortc102,11,6,RS
ATL197408200,H,SLN,niekp001,8,6,RS
ATL197408210,H,SLN,caprb101,5,4,RS
ATL197408231,H,NYN,reedr001,4,3,RS
ATL197408232,H,NYN,kraul102,6,0,RS
ATL197408240,H,NYN,mortc102,4,3,RS
ATL197408250,H,NYN,niekp001,0,1,RS
MON197408260,A,MON,caprb101,3,2,RS
MON197408270,A,MON,reedr001,1,6,RS
MON197408280,A,MON,mortc102,4,2,RS
MON197408290,A,MON,niekp001,7,2,RS
NYN197408300,A,NYN,caprb101,2,4,RS
NYN197408310,A,NYN,frisd101,5,6,RS
NYN197409010,A,NYN,mortc102,0,3,RS
ATL197409021,H,SDN,niekp001,8,2,RS
ATL197409022,H,SDN,reedr001,4,0,RS
ATL197409030,H,SDN,caprb101,7,2,RS
ATL197409040,H,SDN,kraul102,5,3,RS
ATL197409060,H,SFN,mortc102,0,2,RS
ATL197409070,H,SFN,niekp001,0,6,RS
ATL197409080,H,SFN,reedr001,5,3,RS
ATL197409090,H,LAN,caprb101,1,8,RS
ATL197409100,H,LAN,mortc102,0,1,RS
CIN197409110,A,CIN,niekp001,1,1,RS
CIN197409121,A,CIN,reedr001,6,9,RS
CIN197409122,A,CIN,kraul102,2,6,RS
SDN197409130,A,SDN,caprb101,9,0,RS
SDN197409140,A,SDN,mortc102,7,3,RS
SDN197409150,A,SDN,niekp001,3,1,RS
SFN197409160,A,SFN,reedr001,2,4,RS
SFN197409170,A,SFN,caprb101,4,3,RS
SFN197409180,A,SFN,mortc102,4,2,RS
HOU197409200,A,HOU,niekp001,1,0,RS
HOU197409210,A,HOU,reedr001,5,6,RS
HOU197409220,A,HOU,caprb101,2,3,RS
LAN197409230,A,LAN,mortc102,3,4,RS
LAN197409240,A,LAN,niekp001,1,2,RS
LAN197409250,A,LAN,thomm102,5,2,RS
ATL197409281,H,HOU,reedr001,0,5,RS
ATL197409282,H,HOU,niekp001,6,2,RS
ATL197409290,H,HOU,mortc102,6,9,RS
ATL197410010,H,CIN,caprb101,7,1,RS
ATL197410020,H,CIN,niekp001,13,0,RS
