id,loc,opp,starter,rs,ra,round
ATL198206230,H,LAN,mahlr001,7,2,RS
ATL198206240,H,LAN,walkb001,3,5,RS
CIN198206250,A,CIN,niekp001,5,2,RS
CIN198206260,A,CIN,daylk001,1,2,RS
CIN198206270,A,CIN,campr001,2,0,RS
ATL198206280,H,HOU,mahlr001,2,6,RS
ATL198206290,H,HOU,walkb001,6,5,RS
ATL198206300,H,HOU,niekp001,5,4,RS
ATL198207020,H,CIN,campr001,6,4,RS
ATL198207030,H,CIN,mahlr001,4,2,RS
ATL198207040,H,CIN,walkb001,4,1,RS
ATL198207050,H,CHN,niekp001,7,5,RS
ATL198207060,H,CHN,daylk001,2,7,RS
ATL198207070,H,SLN,campr001,3,2,RS
ATL198207080,H,SLN,mahlr001,2,5,RS
ATL198207090,H,PIT,walkb001,6,4,RS
ATL198207100,H,PIT,niekp001,1,6,RS
ATL198207110,H,PIT,daylk001,1,3,RS
CHN198207150,A,CHN,niekp001,11,4,RS
CHN198207160,A,CHN,mahlr001,3,4,RS
CHN198207170,A,CHN,walkb001,9,4,RS
CHN198207180,A,CHN,campr001,4,2,RS
SLN198207190,A,SLN,niekp001,4,1,RS
SLN198207200,A,SLN,mahlr001,8,6,RS
SLN198207210,A,SLN,walkb001,0,8,RS
PIT198207230,A,PIT,campr001,0,6,RS
PIT198207240,A,PIT,niekp001,4,3,RS
PIT198207250,A,PIT,mahlr001,0,8,RS
ATL198207271,H,SDN,walkb001,9,2,RS
ATL198207272,H,SDN,daylk001,8,6,RS
ATL198207280,H,SDN,niekp001,8,6,RS
ATL198207290,H,SDN,campr001,6,2,RS
ATL198207301,H,LAN,mahlr001,9,10,RS
ATL198207302,H,LAN,cowlj001,2,8,RS
ATL198207310,H,LAN,perep001,0,3,RS
ATL198208010,H,LAN,niekp001,4,9,RS
ATL198208020,H,SFN,walkb001,7,3,RS
ATL198208030,H,SFN,campr001,3,6,RS
ATL198208040,H,SFN,cowlj001,2,3,RS
LAN198208050,A,LAN,perep001,2,3,RS
LAN198208060,A,LAN,niekp001,4,5,RS
LAN198208070,A,LAN,walkb001,6,7,RS
LAN198208080,A,LAN,campr001,0,2,RS
SFN198208090,A,SFN,perep001,0,5,RS
SFN198208100,A,SFN,mahlr001,2,3,RS
SFN198208110,A,SFN,niekp001,6,8,RS
SDN198208120,A,SDN,walkb001,2,8,RS
SDN198208130,A,SDN,campr001,4,7,RS
SDN198208140,A,SDN,perep001,6,5,RS
SDN198208150,A,SDN,niekp001,5,6,RS
ATL198208171,H,MON,walkb001,7,13,RS
ATL198208172,H,MON,mahlr001,2,3,RS
ATL198208180,H,MON,campr001,2,12,RS
ATL198208190,H,MON,niekp001,5,4,RS
ATL198208200,H,NYN,perep001,2,1,RS
ATL198208210,H,NYN,walkb001,6,5,RS
ATL198208220,H,NYN,mahlr001,10,9,RS
ATL198208230,H,PHI,campr001,4,3,RS
ATL198208240,H,PHI,niekp001,9,7,RS
ATL198208250,H,PHI,perep001,9,11,RS
NYN198208270,A,NYN,walkb001,9,8,RS
NYN198208280,A,NYN,campr001,4,3,RS
NYN198208290,A,NYN,niekp001,9,4,RS
PHI198208301,A,PHI,perep001,1,6,RS
PHI198208302,A,PHI,mahlr001,11,9,RS
PHI198208310,A,PHI,boggt001,3,0,RS
PHI198209010,A,PHI,campr001,4,0,RS
MON198209030,A,MON,niekp001,4,3,RS
MON198209040,A,MON,perep001,1,4,RS
MON198209050,A,MON,mahlr001,1,2,RS
ATL198209060,H,SFN,boggt001,2,8,RS
ATL198209070,H,SFN,campr001,2,3,RS
ATL198209080,H,LAN,niekp001,12,11,RS
ATL198209090,H,LAN,mahlr001,10,3,RS
ATL198209100,H,CIN,perep001,8,2,RS
ATL198209110,H,CIN,boggt001,3,4,RS
ATL198209120,H,CIN,campr001,4,3,RS
ATL198209130,H,HOU,niekp001,3,5,RS
ATL198209140,H,HOU,mahlr001,0,4,RS
ATL198209150,H,HOU,boggt001,4,5,RS
CIN198209170,A,CIN,campr001,2,5,RS
CIN198209180,A,CIN,niekp001,5,4,RS
CIN198209190,A,CIN,mahlr001,6,1,RS
HOU198209200,A,HOU,boggt001,3,4,RS
HOU198209210,A,HOU,campr001,3,5,RS
HOU198209220,A,HOU,niekp001,2,3,RS
ATL198209240,H,SDN,perep001,11,6,RS
ATL198209250,H,SDN,boggt001,12,6,RS
ATL198209260,H,SDN,campr001,2,3,RS
SFN198209270,A,SFN,niekp001,7,0,RS
SFN198209280,A,SFN,mahlr001,8,3,RS
LAN198209290,A,LAN,boggt001,4,3,RS
LAN198209300,A,LAN,campr001,3,10,RS
SDN198210010,A,SDN,niekp001,4,0,RS
SDN198210020,A,SDN,perep001,4,2,RS
SDN198210030,A,SDN,campr001,1,5,RS
SLN198210070,A,SLN,perep001,0,7,LC1
SLN198210090,A,SLN,niekp001,3,4,LC2
ATL198210100,H,SLN,campr001,2,6,LC3
