id,loc,opp,starter,rs,ra,round
SLN199808280,A,SLN,maddg002,4,5,RS
SLN199808290,A,SLN,glavt001,4,3,RS
SLN199808300,A,SLN,millk004,7,8,RS
ATL199808310,H,HOU,smolj001,3,4,RS
ATL199809010,H,HOU,neagd001,6,4,RS
ATL199809020,H,HOU,maddg002,2,4,RS
NYN199809040,A,NYN,glavt001,1,2,RS
NYN199809050,A,NYN,millk004,4,5,RS
NYN199809060,A,NYN,smolj001,4,0,RS
NYN199809070,A,NYN,chenb001,7,8,RS
MON199809080,A,MON,maddg002,3,6,RS
MON199809090,A,MON,glavt001,2,3,RS
MON199809100,A,MON,millk004,7,4,RS
ATL199809110,H,FLO,smolj001,8,2,RS
ATL199809120,H,FLO,chenb001,4,2,RS
ATL199809130,H,FLO,maddg002,5,6,RS
ATL199809140,H,PHI,glavt001,4,2,RS
ATL199809150,H,PHI,millk004,3,0,RS
ATL199809160,H,PHI,smolj001,5,1,RS
ARI199809170,A,ARI,neagd001,1,0,RS
ARI199809180,A,ARI,maddg002,0,5,RS
ARI199809190,A,ARI,glavt001,5,0,RS
ARI199809200,A,ARI,chenb001,10,0,RS
FLO199809220,A,FLO,millk004,4,1,RS
FLO199809230,A,FLO,smolj001,11,0,RS
ATL199809250,H,NYN,chenb001,6,5,RS
ATL199809260,H,NYN,glavt001,4,0,RS
ATL199809270,H,NYN,maddg002,7,2,RS
ATL199809300,H,CHN,smolj001,7,1,DV1
ATL199810010,H,CHN,glavt001,2,1,DV2
CHN199810030,A,CHN,maddg002,6,2,DV3
ATL199810070,H,SDN,smolj001,2,3,LC1
ATL199810080,H,SDN,glavt001,0,3,LC2
SDN199810100,A,SDN,maddg002,1,4,LC3
SDN199810110,A,SDN,neagd001,8,3,LC4
SDN199810120,A,SDN,smolj001,7,6,LC5
ATL199810140,H,SDN,glavt001,0,5,LC6
