id,loc,opp,starter,rs,ra,round
ATL197804070,H,LAN,niekp001,4,13,RS
ATL197804080,H,LAN,ruthd001,2,6,RS
ATL197804090,H,LAN,boggt001,4,7,RS
ATL197804100,H,SDN,hannp101,8,7,RS
ATL197804110,H,SDN,niekp001,2,3,RS
LAN197804140,A,LAN,ruthd001,1,5,RS
LAN197804160,A,LAN,niekp001,0,8,RS
SFN197804170,A,SFN,boggt001,1,5,RS
SFN197804180,A,SFN,hannp101,1,0,RS
SFN197804190,A,SFN,ruthd001,2,0,RS
SDN197804200,A,SDN,niekp001,0,2,RS
SDN197804210,A,SDN,eastj001,3,9,RS
SDN197804220,A,SDN,boggt001,0,2,RS
SDN197804230,A,SDN,ruthd001,4,5,RS
ATL197804250,H,SFN,niekp001,3,1,RS
ATL197804260,H,SFN,hannp101,6,1,RS
ATL197804270,H,SFN,ruthd001,3,5,RS
ATL197804280,H,CHN,eastj001,3,4,RS
ATL197804290,H,CHN,niekp001,5,0,RS
ATL197804300,H,CHN,boggt001,5,7,RS
ATL197805010,H,NYN,hannp101,6,5,RS
ATL197805020,H,NYN,ruthd001,5,4,RS
ATL197805040,H,NYN,niekp001,2,8,RS
ATL197805050,H,HOU,boggt001,5,2,RS
ATL197805060,H,HOU,hannp101,2,1,RS
ATL197805091,H,MON,ruthd001,3,2,RS
ATL197805092,H,MON,niekp001,6,7,RS
MON197805120,A,MON,hannp101,3,5,RS
MON197805130,A,MON,niekp001,0,3,RS
MON197805140,A,MON,ruthd001,2,1,RS
NYN197805171,A,NYN,niekp001,2,1,RS
NYN197805172,A,NYN,boggt001,1,3,RS
NYN197805180,A,NYN,hannp101,7,8,RS
HOU197805190,A,HOU,ruthd001,0,6,RS
HOU197805200,A,HOU,boggt001,0,13,RS
HOU197805210,A,HOU,niekp001,6,4,RS
CIN197805220,A,CIN,mahlm001,0,10,RS
CIN197805230,A,CIN,hannp101,6,4,RS
CIN197805240,A,CIN,eastj001,4,5,RS
ATL197805260,H,PHI,niekp001,4,2,RS
ATL197805270,H,PHI,ruthd001,5,6,RS
ATL197805280,H,PHI,hannp101,5,3,RS
ATL197805290,H,CIN,mahlm001,5,7,RS
ATL197805300,H,CIN,niekp001,4,3,RS
ATL197805310,H,CIN,ruthd001,4,10,RS
CHN197806020,A,CHN,hannp101,1,2,RS
CHN197806030,A,CHN,niekp001,6,8,RS
CHN197806040,A,CHN,mahlm001,4,6,RS
PIT197806050,A,PIT,ruthd001,8,4,RS
PIT197806060,A,PIT,devia101,2,4,RS
SLN197806070,A,SLN,niekp001,6,0,RS
SLN197806080,A,SLN,hannp101,0,2,RS
PHI197806090,A,PHI,soloe101,1,6,RS
PHI197806100,A,PHI,ruthd001,2,6,RS
PHI197806110,A,PHI,niekp001,4,0,RS
ATL197806120,H,SLN,mahlm001,2,1,RS
ATL197806130,H,SLN,hannp101,12,1,RS
ATL197806140,H,SLN,devia101,7,1,RS
ATL197806160,H,PIT,niekp001,4,9,RS
ATL197806170,H,PIT,mahlm001,3,5,RS
ATL197806180,H,PIT,hannp101,8,7,RS
